cousub_fips,town_name,state,county_fips,town_margin_2024,lean,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hisp_pct,asian_pct,native_pct,pacific_pct
3301335860,Hill town,NH,33013,-28.46,-26.7,51.6,45.4,6.3,2.4,94.4,0.1,1.4,0.7,0.0,0.0
3301337300,Hooksett town,NH,33013,-4.84,-3.07,41.4,55.6,-14.2,2.1,88.9,1.2,2.7,3.4,0.1,0.1
3301337540,Hopkinton town,NH,33013,27.71,29.47,27.7,69.2,-41.5,2.4,94.7,0.1,1.6,0.5,0.1,0.0
3301343380,Loudon town,NH,33013,-22.57,-20.81,49.1,47.8,1.3,2.5,93.1,1.1,1.1,0.6,0.2,0.0
3301350900,Newbury town,NH,33013,8.74,10.5,35.9,61.1,-25.2,2.6,94.7,0.1,0.5,0.6,0.1,0.0
3301352100,New London town,NH,33013,33.16,34.92,25.4,71.6,-46.2,2.4,93.2,1.1,1.6,1.0,0.2,0.1
3301354260,Northfield town,NH,33013,-18.58,-16.82,47.4,49.6,-2.2,2.4,92.8,0.8,1.3,1.3,0.1,0.0
3301360020,Pembroke town,NH,33013,-1.01,0.75,39.9,57.1,-17.2,2.3,92.6,0.7,2.0,0.9,0.2,0.0
3301361940,Pittsfield town,NH,33013,-25.8,-24.03,50.4,46.5,3.9,2.3,90.7,0.6,2.0,0.5,0.5,0.0
3301366980,Salisbury town,NH,33013,-23.11,-21.35,49.4,47.6,1.8,2.5,94.5,0.0,1.0,0.3,0.1,0.0
3301375460,Sutton town,NH,33013,9.53,11.29,35.4,61.5,-26.1,2.3,93.4,0.3,1.9,0.8,0.4,0.1
3301378580,Warner town,NH,33013,7.71,9.47,36.2,60.8,-24.6,2.3,92.4,0.8,2.4,0.6,0.5,0.1
3301380020,Webster town,NH,33013,-13.51,-11.74,45.3,51.7,-6.4,2.4,95.0,0.1,1.4,0.4,0.1,0.1
3301384900,Wilmot town,NH,33013,20.81,22.57,30.7,66.3,-35.6,2.4,93.1,0.6,1.4,0.8,0.0,0.0
3301502340,Atkinson town,NH,33015,-15.84,-14.08,45.9,51.1,-5.2,2.3,94.4,0.4,2.2,1.4,0.0,0.0
3301502820,Auburn town,NH,33015,-16.8,-15.03,46.3,50.6,-4.3,2.3,93.0,0.3,1.9,1.3,0.2,0.0
3301507220,Brentwood town,NH,33015,2.55,4.32,38.1,58.8,-20.7,2.4,93.9,0.7,1.3,1.2,0.1,0.0
3301509300,Candia town,NH,33015,-26.18,-24.42,50.3,46.6,3.7,2.4,93.4,0.5,1.7,1.2,0.0,0.0
3301512100,Chester town,NH,33015,-18.81,-17.05,47.2,49.8,-2.6,2.3,94.2,0.0,2.0,0.7,0.0,0.0
3301517140,Danville town,NH,33015,-26.42,-24.66,50.4,46.5,3.9,2.4,93.8,0.6,1.8,0.5,0.2,0.0
3301517460,Deerfield town,NH,33015,-15.93,-14.17,46.0,50.9,-4.9,2.5,94.8,0.2,1.2,0.3,0.0,0.0
3301517940,Derry town,NH,33015,-11.98,-10.22,44.1,52.8,-8.7,2.0,89.7,1.0,3.8,1.6,0.2,0.0
3301521380,East Kingston town,NH,33015,-8.66,-6.89,42.9,54.0,-11.1,2.5,95.2,0.3,1.4,0.4,0.1,0.0
3301524660,Epping town,NH,33015,-11.71,-9.95,44.2,52.8,-8.6,2.4,92.6,0.3,1.5,1.1,0.2,0.0
3301525380,Exeter town,NH,33015,33.41,35.17,24.9,72.0,-47.1,2.2,91.4,0.6,2.0,2.5,0.1,0.0
3301527940,Fremont town,NH,33015,-19.75,-17.99,47.6,49.3,-1.7,2.5,94.6,0.4,1.4,0.4,0.1,0.0
3301531700,Greenland town,NH,33015,15.65,17.41,32.5,64.5,-32.0,2.2,91.9,1.0,2.1,2.0,0.0,0.1
3301532900,Hampstead town,NH,33015,-19.0,-17.24,47.3,49.7,-2.4,2.3,93.8,0.4,2.0,0.8,0.1,0.0
3301533060,Hampton town,NH,33015,6.54,8.3,36.4,60.6,-24.2,2.3,93.5,0.3,2.1,1.3,0.1,0.0
3301533460,Hampton Falls town,NH,33015,-6.05,-4.29,41.8,55.1,-13.3,2.4,93.9,0.5,0.8,1.8,0.1,0.1
3301539780,Kensington town,NH,33015,2.44,4.2,38.2,58.7,-20.5,2.5,94.1,0.2,1.1,0.9,0.1,0.0
3301540100,Kingston town,NH,33015,-18.03,-16.27,46.9,50.1,-3.2,2.4,94.0,0.4,1.8,0.4,0.2,0.0
3301543220,Londonderry town,NH,33015,-4.85,-3.09,41.1,55.8,-14.7,2.1,91.1,0.7,3.0,1.9,0.1,0.0
3301550980,New Castle town,NH,33015,31.99,33.75,25.6,71.4,-45.7,2.4,96.0,0.3,1.8,1.0,0.0,0.0
3301551380,Newfields town,NH,33015,19.07,20.83,31.1,65.8,-34.7,2.4,95.0,0.1,1.2,1.0,0.1,0.0
3301551620,Newington town,NH,33015,-1.95,-0.19,40.1,56.9,-16.8,2.4,92.5,0.7,0.9,1.9,0.0,0.0
3301552340,Newmarket town,NH,33015,31.88,33.64,25.5,71.5,-46.0,2.0,89.2,0.9,2.7,3.6,0.1,0.1
3301552900,Newton town,NH,33015,-19.06,-17.29,47.2,49.7,-2.5,2.3,92.3,0.6,2.6,0.7,0.2,0.0
3301554580,North Hampton town,NH,33015,14.99,16.75,32.8,64.1,-31.3,2.4,93.6,0.5,1.3,1.7,0.2,0.0
3301556820,Northwood town,NH,33015,-8.48,-6.72,42.8,54.1,-11.3,2.4,93.4,0.2,1.6,0.8,0.3,0.1
3301557460,Nottingham town,NH,33015,-0.75,1.02,39.5,57.4,-17.9,2.4,93.0,0.3,1.6,1.0,0.0,0.0
3301562500,Plaistow town,NH,33015,-18.6,-16.84,47.0,50.0,-3.0,2.1,92.3,0.6,3.5,0.8,0.1,0.0
3301562900,Portsmouth city,NH,33015,42.15,43.91,21.1,75.9,-54.8,2.0,88.5,1.0,2.9,4.2,0.2,0.0
3301564020,Raymond town,NH,33015,-23.52,-21.76,49.2,47.7,1.5,2.4,93.0,0.6,1.6,0.7,0.2,0.0
3301566180,Rye town,NH,33015,20.35,22.11,30.6,66.4,-35.8,2.4,95.3,0.2,1.5,0.7,0.0,0.0
3301566660,Salem town,NH,33015,-18.97,-17.21,46.9,50.0,-3.1,1.7,87.3,0.9,5.3,3.6,0.1,0.0
3301567620,Sandown town,NH,33015,-25.05,-23.29,49.8,47.1,2.7,2.3,93.7,0.4,2.1,0.6,0.0,0.1
3301568260,Seabrook town,NH,33015,-22.67,-20.9,48.8,48.1,0.7,2.4,92.9,0.7,1.7,0.9,0.2,0.0
3301571140,South Hampton town,NH,33015,-12.86,-11.1,44.6,52.4,-7.7,2.2,91.4,0.7,2.4,1.5,0.0,0.0
3301574340,Stratham town,NH,33015,20.51,22.27,30.4,66.6,-36.2,2.2,92.2,0.3,2.0,2.8,0.1,0.0
3301585780,Windham town,NH,33015,-11.92,-10.16,44.1,52.9,-8.8,2.0,89.4,0.5,2.8,4.3,0.1,0.0
3301703460,Barrington town,NH,33017,4.11,5.87,37.8,59.2,-21.4,2.4,92.8,0.4,1.6,1.1,0.1,0.0
3301718820,Dover city,NH,33017,31.11,32.87,26.1,70.9,-44.8,1.9,86.4,1.6,2.9,5.1,0.1,0.0
3301719700,Durham town,NH,33017,45.41,47.17,19.9,77.1,-57.2,1.7,84.6,1.4,4.3,5.2,0.4,0.1
3301726020,Farmington town,NH,33017,-22.74,-20.98,49.2,47.7,1.5,2.4,91.9,0.5,1.6,0.7,0.5,0.1
3301741460,Lee town,NH,33017,31.5,33.27,26.0,70.9,-44.9,2.1,89.8,0.6,2.3,3.3,0.1,0.0
3301744820,Madbury town,NH,33017,26.58,28.34,28.2,68.8,-40.6,2.3,91.4,0.2,1.0,3.8,0.1,0.0
3301747700,Middleton town,NH,33017,-33.16,-31.39,53.7,43.3,10.5,2.5,94.6,0.4,0.9,0.5,0.2,0.0
3301748660,Milton town,NH,33017,-23.82,-22.05,49.7,47.3,2.4,2.4,93.0,0.3,1.3,0.8,0.4,0.0
3301751220,New Durham town,NH,33017,-22.01,-20.25,49.0,48.0,1.0,2.5,94.8,0.3,0.9,0.5,0.2,0.0
3301765140,Rochester city,NH,33017,-3.6,-1.84,41.0,56.0,-15.0,2.2,90.9,1.0,2.4,1.6,0.2,0.0
3301765540,Rollinsford town,NH,33017,13.24,15.0,33.9,63.0,-29.1,2.4,93.3,0.8,1.9,0.6,0.3,0.0
3301769940,Somersworth city,NH,33017,11.42,13.18,34.3,62.6,-28.3,1.7,83.4,1.5,3.5,7.1,0.2,0.1
3301773860,Strafford town,NH,33017,-5.01,-3.25,41.7,55.2,-13.5,2.5,94.6,0.3,1.2,0.5,0.1,0.0
3301900260,Acworth town,NH,33019,-3.27,-1.51,40.0,57.0,-17.0,2.2,91.0,0.7,2.6,0.7,0.4,0.1
3301911380,Charlestown town,NH,33019,-9.49,-7.72,42.7,54.2,-11.5,2.4,92.8,0.4,1.3,0.5,0.3,0.0
3301912900,Claremont city,NH,33019,-3.29,-1.52,40.0,56.9,-16.9,2.3,90.5,0.5,1.8,1.2,0.4,0.0
3301915060,Cornish town,NH,33019,17.23,18.99,31.4,65.5,-34.1,2.5,93.6,0.5,0.7,0.6,0.0,0.0
3301916340,Croydon town,NH,33019,-36.07,-34.31,54.0,42.9,11.1,2.5,91.8,0.0,1.0,0.7,0.4,0.0
3301930500,Goshen town,NH,33019,-31.21,-29.45,52.0,45.0,7.0,2.5,94.8,0.5,1.1,0.2,0.2,0.0
3301931220,Grantham town,NH,33019,36.74,38.5,23.0,73.9,-50.9,2.4,92.1,0.3,1.3,1.6,0.4,0.0
3301940900,Langdon town,NH,33019,-7.58,-5.82,41.9,55.1,-13.2,2.4,93.9,0.0,2.0,0.4,0.0,0.0
3301941700,Lempster town,NH,33019,-15.54,-13.78,45.3,51.7,-6.4,2.4,92.4,0.1,1.8,0.0,0.7,0.0
3301952580,Newport town,NH,33019,-20.13,-18.37,47.3,49.7,-2.5,2.4,92.9,0.3,1.3,0.6,0.3,0.0
3301962340,Plainfield town,NH,33019,37.83,39.59,22.6,74.4,-51.8,2.3,91.5,0.6,1.7,1.6,0.0,0.0
3301972740,Springfield town,NH,33019,-3.79,-2.03,40.3,56.7,-16.4,2.4,91.7,0.4,1.8,0.6,0.2,0.0
3301975060,Sunapee town,NH,33019,8.01,9.77,35.3,61.7,-26.4,2.4,92.9,0.3,1.4,0.9,0.2,0.0
3301977940,Unity town,NH,33019,-31.45,-29.69,52.1,44.9,7.3,2.5,93.3,0.5,1.0,0.1,0.2,0.0
3301978980,Washington town,NH,33019,-18.94,-17.18,46.8,50.2,-3.4,2.5,94.1,0.2,1.2,0.0,0.0,0.0
4400105140,Barrington town,RI,44001,44.12,45.88,19.6,77.4,-57.8,1.9,88.2,0.7,2.9,4.9,0.0,0.0
4400109280,Bristol town,RI,44001,16.52,18.29,31.4,65.6,-34.2,2.1,90.1,1.9,3.9,1.0,0.2,0.0
4400173760,Warren town,RI,44001,17.12,18.88,31.2,65.8,-34.6,2.2,91.2,1.5,2.7,1.0,0.2,0.0
4400318640,Coventry town,RI,44003,-13.09,-11.33,44.7,52.2,-7.5,2.2,91.8,0.8,2.7,1.2,0.2,0.0
4400322240,East Greenwich town,RI,44003,22.74,24.51,29.3,67.6,-38.3,1.8,86.7,1.0,3.4,5.5,0.1,0.0
4400374300,Warwick city,RI,44003,8.0,9.76,35.6,61.4,-25.8,1.8,86.8,1.8,4.8,2.9,0.2,0.0
4400377720,West Greenwich town,RI,44003,-21.07,-19.31,48.1,48.8,-0.7,2.2,91.3,0.7,1.9,2.7,0.2,0.0
4400378440,West Warwick town,RI,44003,-2.08,-0.32,39.7,57.2,-17.5,1.5,83.2,2.4,7.0,2.6,0.4,0.0
4400536820,Jamestown town,RI,44005,38.82,40.58,23.5,73.5,-50.0,2.4,94.3,0.7,1.8,0.7,0.1,0.0
4400542400,Little Compton town,RI,44005,21.83,23.59,30.8,66.2,-35.5,2.5,95.1,0.2,1.4,0.4,0.0,0.0
4400545460,Middletown town,RI,44005,27.38,29.15,28.0,69.0,-41.0,1.6,79.9,4.5,6.2,3.4,0.3,0.1
4400549960,Newport city,RI,44005,43.68,45.44,20.9,76.1,-55.2,1.3,78.1,5.2,9.3,1.8,0.6,0.1
4400557880,Portsmouth town,RI,44005,22.34,24.1,30.4,66.6,-36.2,2.2,90.4,1.4,2.8,1.7,0.2,0.0
4400570880,Tiverton town,RI,44005,5.6,7.36,37.6,59.4,-21.8,2.3,93.0,0.8,2.2,1.0,0.1,0.0
4400711800,Burrillville town,RI,44007,-26.01,-24.25,52.6,44.3,8.3,2.3,93.5,0.5,2.6,0.5,0.1,0.0
4400714140,Central Falls city,RI,44007,29.72,31.48,24.4,72.6,-48.2,-6.9,21.7,6.0,62.6,0.6,0.2,0.0
4400719180,Cranston city,RI,44007,6.36,8.12,37.8,59.2,-21.4,0.0,69.5,4.9,15.6,6.5,0.3,0.0
4400720080,Cumberland town,RI,44007,7.05,8.81,38.2,58.7,-20.5,1.6,85.1,1.7,6.1,3.5,0.1,0.0
4400722960,East Providence city,RI,44007,22.7,24.46,31.7,65.3,-33.6,1.8,78.5,4.9,5.5,2.0,0.3,0.0
4400727460,Foster town,RI,44007,-22.52,-20.76,51.3,45.7,5.5,2.4,93.7,0.6,1.2,0.9,0.2,0.0
4400730340,Glocester town,RI,44007,-20.97,-19.21,50.6,46.4,4.2,2.4,93.8,0.5,1.7,0.6,0.0,0.0
4400737720,Johnston town,RI,44007,-19.5,-17.74,49.2,47.7,1.5,1.0,80.6,2.8,10.6,3.0,0.1,0.0
4400741500,Lincoln town,RI,44007,2.18,3.94,40.4,56.6,-16.3,1.6,84.7,1.7,5.4,3.9,0.1,0.0
4400751760,North Providence town,RI,44007,6.8,8.56,38.0,59.0,-21.0,0.8,73.0,6.9,12.3,3.0,0.2,0.0
4400752480,North Smithfield town,RI,44007,-4.96,-3.2,43.6,53.3,-9.7,2.1,91.7,1.0,3.5,1.2,0.0,0.0
4400754640,Pawtucket city,RI,44007,33.13,34.89,25.9,71.0,-45.1,-0.9,50.3,11.0,22.4,1.5,0.2,0.0
4400759000,Providence city,RI,44007,53.24,55.0,16.1,80.8,-64.7,-3.4,37.1,11.3,39.5,6.6,0.5,0.0
4400764220,Scituate town,RI,44007,-22.16,-20.4,51.0,45.9,5.1,2.3,93.8,0.6,2.0,0.8,0.1,0.0
4400766200,Smithfield town,RI,44007,-8.37,-6.61,44.8,52.1,-7.3,1.6,83.9,1.3,3.0,8.6,0.1,0.0
4400780780,Woonsocket city,RI,44007,-1.65,0.11,41.1,55.9,-14.8,-0.1,65.4,6.5,16.9,5.9,0.3,0.0
4400914500,Charlestown town,RI,44009,9.91,11.67,35.4,61.6,-26.2,2.4,93.0,0.3,1.6,0.7,1.1,0.0
4400925300,Exeter town,RI,44009,-5.2,-3.43,41.8,55.2,-13.4,2.3,92.5,0.4,2.3,1.0,0.3,0.0
4400935380,Hopkinton town,RI,44009,-7.14,-5.38,42.6,54.3,-11.7,2.3,93.1,0.3,2.1,0.7,0.8,0.0
4400948340,Narragansett town,RI,44009,13.84,15.6,33.7,63.3,-29.6,2.3,93.4,0.5,1.9,1.3,0.4,0.0
4400950500,New Shoreham town,RI,44009,57.76,59.52,15.0,82.0,-67.0,2.2,92.1,1.0,3.3,0.4,0.1,0.0
4400951580,North Kingstown town,RI,44009,20.64,22.41,30.7,66.2,-35.5,2.2,90.9,1.1,2.7,1.9,0.5,0.1
4400961160,Richmond town,RI,44009,-3.36,-1.6,41.0,55.9,-14.9,2.4,92.6,0.6,1.6,1.1,0.5,0.0
4400967460,South Kingstown town,RI,44009,33.27,35.03,25.2,71.7,-46.5,1.9,86.4,2.2,4.1,3.3,0.9,0.0
4400977000,Westerly town,RI,44009,8.03,9.79,36.0,61.0,-25.0,1.9,88.7,1.0,3.7,2.8,0.6,0.1
5000100325,Addison town,VT,50001,7.47,9.23,36.6,60.4,-23.8,2.0,91.6,0.1,4.1,0.4,0.3,0.0
5000108575,Bridport town,VT,50001,6.36,8.12,37.1,59.9,-22.8,2.1,91.9,0.9,4.4,0.2,0.0,0.0
5000109025,Bristol town,VT,50001,32.77,34.53,26.0,71.0,-44.9,2.4,92.5,0.3,1.7,0.8,0.0,0.0
5000116000,Cornwall town,VT,50001,63.33,65.09,13.0,84.0,-71.0,2.3,92.8,0.4,2.4,0.9,0.0,0.0
5000126300,Ferrisburgh town,VT,50001,30.82,32.58,26.8,70.2,-43.5,2.2,92.9,0.4,3.1,0.4,0.3,0.0
5000128600,Goshen town,VT,50001,36.51,38.27,24.5,72.4,-47.9,2.6,92.6,0.0,0.0,0.7,0.0,0.0
5000129575,Granville town,VT,50001,41.61,43.38,22.3,74.7,-52.4,2.4,91.2,0.4,1.6,0.0,0.0,0.0
5000131525,Hancock town,VT,50001,22.68,24.44,30.4,66.6,-36.2,2.5,94.8,0.0,0.7,0.3,0.3,0.0
5000139325,Leicester town,VT,50001,9.06,10.82,36.2,60.8,-24.6,2.6,95.4,0.0,0.5,0.0,0.5,0.2
5000140075,Lincoln town,VT,50001,47.55,49.31,19.8,77.2,-57.4,2.5,92.7,0.7,1.1,0.4,0.3,0.0
5000144350,Middlebury town,VT,50001,60.08,61.84,14.0,82.9,-68.9,1.6,82.5,2.4,5.0,5.2,0.2,0.1
5000145550,Monkton town,VT,50001,37.35,39.11,24.1,72.9,-48.8,2.4,92.2,0.2,1.7,0.5,0.1,0.0
5000148700,New Haven town,VT,50001,21.5,23.26,30.7,66.3,-35.6,2.1,91.3,0.5,3.5,0.6,0.1,0.0
5000153725,Orwell town,VT,50001,6.97,8.73,37.0,60.0,-23.0,2.4,91.9,1.1,1.6,0.9,0.4,0.0
5000153950,Panton town,VT,50001,30.6,32.36,27.0,70.0,-43.0,2.5,94.4,0.0,1.3,0.2,0.2,0.0
5000159650,Ripton town,VT,50001,61.24,63.0,13.7,83.3,-69.6,1.9,86.5,0.6,4.1,2.4,0.3,0.0
5000162575,Salisbury town,VT,50001,14.54,16.3,33.8,63.1,-29.3,2.5,95.2,0.0,0.9,0.2,0.0,0.2
5000165050,Shoreham town,VT,50001,24.89,26.66,29.2,67.7,-38.5,2.1,91.5,0.2,3.3,0.5,0.4,0.0
5000170075,Starksboro town,VT,50001,26.27,28.03,28.8,68.2,-39.5,2.3,93.6,0.1,2.3,0.1,0.1,0.0
5000174650,Vergennes city,VT,50001,45.69,47.45,20.5,76.4,-55.9,2.4,92.0,1.2,1.6,0.6,0.5,0.0
5000176075,Waltham town,VT,50001,40.59,42.36,22.7,74.3,-51.6,2.3,93.4,0.0,2.1,0.5,0.0,0.0
5000183275,Weybridge town,VT,50001,68.53,70.29,10.8,86.2,-75.3,2.4,94.2,1.3,2.1,0.3,0.4,0.0
5000183800,Whiting town,VT,50001,6.31,8.07,37.3,59.7,-22.4,2.4,92.7,0.6,1.6,0.3,0.3,0.0
5000301450,Arlington town,VT,50003,21.81,23.57,30.0,67.0,-37.0,2.5,93.3,0.3,1.3,0.4,0.1,0.0
5000304825,Bennington town,VT,50003,22.31,24.07,29.7,67.3,-37.6,2.3,90.1,1.5,2.3,1.4,0.2,0.0
5000317725,Dorset town,VT,50003,43.82,45.58,20.6,76.4,-55.8,2.4,93.3,0.3,1.6,1.2,0.0,0.0
5000327962,Glastenbury town,VT,50003,0.0,1.76,38.7,58.2,-19.5,1.4,62.5,25.0,12.5,0.0,0.0,0.0
5000339025,Landgrove town,VT,50003,72.48,74.24,8.5,88.4,-79.9,2.6,97.1,0.0,0.0,0.7,0.0,0.0
5000342850,Manchester town,VT,50003,44.61,46.37,20.2,76.8,-56.6,2.2,90.8,1.5,3.0,1.3,0.1,0.0
5000355000,Peru town,VT,50003,51.6,53.36,17.2,79.8,-62.7,2.1,91.7,0.7,3.5,1.2,0.0,0.0
5000357025,Pownal town,VT,50003,-5.29,-3.53,41.5,55.5,-14.0,2.4,94.1,0.5,1.8,0.4,0.5,0.0
5000358600,Readsboro town,VT,50003,-6.24,-4.47,42.0,55.0,-13.0,2.6,96.8,0.3,0.3,0.2,0.0,0.0
5000361000,Rupert town,VT,50003,26.72,28.48,27.8,69.1,-41.3,2.3,93.9,0.3,2.3,0.7,0.0,0.0
5000362875,Sandgate town,VT,50003,13.69,15.45,33.3,63.6,-30.3,2.2,90.6,0.3,2.3,1.6,0.0,0.0
5000363175,Searsburg town,VT,50003,-33.33,-31.57,53.4,43.6,9.8,2.3,90.7,0.0,2.1,0.0,1.0,0.0
5000363550,Shaftsbury town,VT,50003,21.0,22.76,30.3,66.7,-36.4,2.4,93.3,0.4,2.0,0.5,0.2,0.0
5000369775,Stamford town,VT,50003,-16.88,-15.12,46.4,50.5,-4.1,2.5,95.0,0.9,1.3,0.4,0.0,0.0
5000371425,Sunderland town,VT,50003,21.14,22.9,30.2,66.8,-36.6,2.2,93.1,0.5,2.4,1.5,0.0,0.0
5000385075,Winhall town,VT,50003,35.64,37.4,24.1,72.9,-48.8,2.4,93.7,0.1,1.6,1.1,0.3,0.0
5000385675,Woodford town,VT,50003,-5.77,-4.01,41.8,55.2,-13.4,2.6,96.3,0.0,0.3,1.0,0.0,0.0
5000502875,Barnet town,VT,50005,17.8,19.56,31.7,65.2,-33.5,2.5,94.7,0.4,1.1,0.2,0.2,0.2
5000510450,Burke town,VT,50005,20.62,22.38,30.5,66.5,-36.0,2.4,92.8,0.2,1.8,0.7,0.1,0.0
5000517125,Danville town,VT,50005,19.83,21.6,30.8,66.1,-35.3,2.5,94.0,0.2,1.1,0.5,0.4,0.1
5000530550,Groton town,VT,50005,-1.6,0.16,40.0,57.0,-17.0,2.5,91.7,0.5,1.0,0.0,0.4,0.0
5000531825,Hardwick town,VT,50005,21.4,23.17,30.1,66.8,-36.7,2.3,91.5,0.6,1.8,0.9,0.2,0.1
5000537900,Kirby town,VT,50005,24.2,25.97,29.0,68.0,-39.0,2.4,92.8,0.0,1.2,1.2,0.0,0.0
5000541725,Lyndon town,VT,50005,-1.28,0.48,39.8,57.2,-17.4,2.4,92.5,0.8,1.3,1.0,0.4,0.1
5000547725,Newark town,VT,50005,-3.47,-1.71,40.8,56.1,-15.3,2.6,94.8,0.0,0.2,0.0,0.8,0.0
5000554400,Peacham town,VT,50005,45.35,47.11,20.0,76.9,-56.9,2.5,95.6,0.3,0.7,0.7,0.0,0.0
5000561525,Ryegate town,VT,50005,-2.75,-0.99,40.5,56.5,-16.0,2.5,92.3,0.6,0.9,0.3,0.4,0.0
5000562200,St. Johnsbury town,VT,50005,22.56,24.32,29.4,67.5,-38.1,2.0,88.4,1.0,3.5,2.5,0.5,0.0
5000564075,Sheffield town,VT,50005,1.61,3.37,38.6,58.3,-19.7,2.6,94.4,0.2,0.7,0.0,0.0,0.0
5000569925,Stannard town,VT,50005,34.43,36.19,24.7,72.2,-47.5,2.6,87.7,0.6,0.6,0.0,0.0,0.0
5000571575,Sutton town,VT,50005,-12.72,-10.96,44.7,52.2,-7.5,2.6,94.4,0.1,0.7,0.0,0.1,0.0
5000575700,Walden town,VT,50005,17.48,19.24,31.9,65.0,-33.1,2.6,93.9,0.5,0.4,0.4,0.1,0.0
5000577125,Waterford town,VT,50005,0.48,2.24,39.1,57.9,-18.8,2.4,94.6,0.9,1.5,0.3,0.3,0.1
5000583500,Wheelock town,VT,50005,0.7,2.46,39.0,58.0,-19.1,2.4,91.2,0.2,1.3,0.5,1.0,0.0
5000706550,Bolton town,VT,50007,44.66,46.42,18.0,78.9,-60.9,2.5,93.5,0.1,1.2,0.6,0.0,0.0
5000710300,Buels gore,VT,50007,0.0,1.76,37.1,59.8,-22.7,2.7,85.7,0.0,0.0,0.0,0.0,0.0
5000710675,Burlington city,VT,50007,77.36,79.12,3.9,93.1,-89.2,1.9,83.7,3.5,3.4,4.9,0.2,0.0
5000713300,Charlotte town,VT,50007,62.94,64.7,10.2,86.7,-76.5,2.4,92.3,0.5,1.9,0.8,0.0,0.0
5000714875,Colchester town,VT,50007,38.2,39.96,20.6,76.3,-55.7,2.1,88.4,2.1,2.4,3.0,0.2,0.1
5000724175,Essex town,VT,50007,0.0,1.76,36.8,60.2,-23.4,2.0,86.7,1.9,2.2,5.3,0.2,0.0
5000733475,Hinesburg town,VT,50007,52.31,54.07,14.7,82.3,-67.5,2.3,91.8,0.4,2.3,0.5,0.2,0.1
5000734600,Huntington town,VT,50007,49.58,51.34,15.9,81.1,-65.2,2.3,92.3,0.3,2.0,0.6,0.3,0.0
5000736700,Jericho town,VT,50007,52.12,53.88,14.8,82.1,-67.3,2.4,92.0,0.7,1.9,0.7,0.2,0.0
5000745250,Milton town,VT,50007,9.15,10.92,33.1,63.9,-30.8,2.4,92.1,0.8,1.5,0.8,0.4,0.0
5000759275,Richmond town,VT,50007,59.64,61.4,11.6,85.3,-73.7,2.4,93.3,0.6,1.7,0.5,0.0,0.0
5000762050,St. George town,VT,50007,33.04,34.8,22.9,74.1,-51.3,2.2,89.2,0.6,2.3,1.4,0.6,0.2
5000764300,Shelburne town,VT,50007,66.03,67.79,8.9,88.1,-79.2,2.3,91.7,0.8,1.8,1.9,0.1,0.1
5000766175,South Burlington city,VT,50007,63.76,65.52,9.6,87.3,-77.7,1.8,84.3,2.6,2.8,6.5,0.1,0.0
5000773975,Underhill town,VT,50007,48.29,50.05,16.5,80.5,-64.0,2.4,93.5,0.4,1.6,0.6,0.1,0.0
5000780350,Westford town,VT,50007,41.67,43.43,19.3,77.7,-58.4,2.4,92.6,0.4,1.6,0.5,0.2,0.1
5000784475,Williston town,VT,50007,50.73,52.49,15.3,81.7,-66.3,2.2,89.9,1.1,2.1,3.3,0.1,0.0
5000785150,Winooski city,VT,50007,66.51,68.27,8.3,88.6,-80.3,1.6,75.2,6.1,2.8,10.3,0.3,0.0
5000902125,Averill town,VT,50009,0.0,1.76,39.3,57.7,-18.4,2.7,84.2,0.0,0.0,0.0,0.0,0.0
5000902162,Avery's gore,VT,50009,0.0,1.76,38.3,58.7,-20.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0
5000906325,Bloomfield town,VT,50009,-31.3,-29.54,52.6,44.4,8.2,2.7,97.2,0.0,0.0,0.0,0.0,0.0
5000908725,Brighton town,VT,50009,-31.03,-29.27,52.4,44.6,7.8,2.5,95.3,0.0,1.2,0.1,0.1,0.0
5000910075,Brunswick town,VT,50009,-10.34,-8.58,43.5,53.4,-9.9,2.4,91.0,0.0,1.3,1.3,0.0,0.0
5000911800,Canaan town,VT,50009,-4.45,-2.69,41.1,55.9,-14.8,2.5,94.1,0.1,0.9,0.5,0.0,0.0
5000915250,Concord town,VT,50009,-19.68,-17.92,47.5,49.4,-1.9,2.5,94.3,0.9,1.0,0.2,1.1,0.0
5000921250,East Haven town,VT,50009,12.33,14.09,34.0,63.0,-29.0,2.6,92.5,0.0,0.5,0.5,0.0,0.0
5000925975,Ferdinand town,VT,50009,0.0,1.76,39.3,57.7,-18.4,2.7,100.0,0.0,0.0,0.0,0.0,0.0
5000929125,Granby town,VT,50009,-4.17,-2.4,41.0,55.9,-14.9,2.7,94.6,0.0,0.0,0.0,0.0,0.0
5000930775,Guildhall town,VT,50009,-5.03,-3.27,41.3,55.7,-14.4,2.4,92.0,0.0,1.8,0.4,0.4,0.0
5000939700,Lemington town,VT,50009,0.0,1.76,39.3,57.7,-18.4,2.7,95.8,0.0,0.0,0.0,0.0,0.0
5000939775,Lewis town,VT,50009,0.0,1.76,32.3,64.7,-32.4,-11.3,0.0,0.0,50.0,0.0,0.0,0.0
5000941425,Lunenburg town,VT,50009,-21.63,-19.87,48.4,48.5,-0.1,2.6,93.8,0.0,0.4,0.6,0.1,0.0
