race_code,race_type,state,group_type,group,electorate_share,votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct
NJ-02,house,NJ,education,No HS,10.77,28382,13048,15334,0,0,46.0,54.0,0.0,0.0
NJ-02,house,NJ,education,HS grad,34.21,90182,36949,53232,0,0,41.0,59.0,0.0,0.0
NJ-02,house,NJ,education,Some college,17.95,47337,20342,26995,0,0,43.0,57.0,0.0,0.0
NJ-02,house,NJ,education,Associate,7.81,20598,9057,11540,0,0,44.0,56.0,0.0,0.0
NJ-02,house,NJ,education,Bachelor,18.9,49837,24905,24932,0,0,50.0,50.0,0.0,0.0
NJ-02,house,NJ,education,Master,7.56,19945,11163,8781,0,0,56.0,44.0,0.0,0.0
NJ-02,house,NJ,education,Professional,1.87,4940,2666,2274,0,0,54.0,46.0,0.0,0.0
NJ-02,house,NJ,education,Doctorate,0.92,2426,1406,1020,0,0,58.0,42.0,0.0,0.0
NJ-02,house,NJ,income,<$10k,4.26,11224,5650,5574,0,0,50.3,49.7,0.0,0.0
NJ-02,house,NJ,income,$10-15k,3.61,9521,4698,4824,0,0,49.3,50.7,0.0,0.0
NJ-02,house,NJ,income,$15-20k,3.04,8015,3954,4061,0,0,49.3,50.7,0.0,0.0
NJ-02,house,NJ,income,$20-25k,3.93,10353,5004,5349,0,0,48.3,51.7,0.0,0.0
NJ-02,house,NJ,income,$25-30k,3.66,9645,4565,5079,0,0,47.3,52.7,0.0,0.0
NJ-02,house,NJ,income,$30-35k,3.67,9676,4484,5193,0,0,46.3,53.7,0.0,0.0
NJ-02,house,NJ,income,$35-40k,3.32,8750,3967,4783,0,0,45.3,54.7,0.0,0.0
NJ-02,house,NJ,income,$40-45k,3.27,8633,3827,4805,0,0,44.3,55.7,0.0,0.0
NJ-02,house,NJ,income,$45-50k,3.22,8502,3769,4732,0,0,44.3,55.7,0.0,0.0
NJ-02,house,NJ,income,$50-60k,6.67,17582,7619,9962,0,0,43.3,56.7,0.0,0.0
NJ-02,house,NJ,income,$60-75k,9.05,23851,10336,13515,0,0,43.3,56.7,0.0,0.0
NJ-02,house,NJ,income,$75-100k,12.71,33515,14524,18991,0,0,43.3,56.7,0.0,0.0
NJ-02,house,NJ,income,$100-125k,10.51,27703,12282,15420,0,0,44.3,55.7,0.0,0.0
NJ-02,house,NJ,income,$125-150k,7.84,20683,9170,11513,0,0,44.3,55.7,0.0,0.0
NJ-02,house,NJ,income,$150-200k,9.83,25916,11749,14167,0,0,45.3,54.7,0.0,0.0
NJ-02,house,NJ,income,$200k+,11.41,30077,13937,16141,0,0,46.3,53.7,0.0,0.0
NJ-03,house,NJ,race,White,65.53,176773,90715,86058,0,0,51.3,48.7,0.0,0.0
NJ-03,house,NJ,race,Black,14.11,38062,37041,1021,0,0,97.3,2.7,0.0,0.0
NJ-03,house,NJ,race,Hispanic,9.74,26284,18220,8065,0,0,69.3,30.7,0.0,0.0
NJ-03,house,NJ,race,Asian,9.12,24600,17544,7056,0,0,71.3,28.7,0.0,0.0
NJ-03,house,NJ,race,Native,1.35,3650,2348,1303,0,0,64.3,35.7,0.0,0.0
NJ-03,house,NJ,race,Pacific Islander,0.14,376,242,134,0,0,64.3,35.7,0.0,0.0
NJ-03,house,NJ,age,20-29,15.46,41714,28764,12950,0,0,69.0,31.0,0.0,0.0
NJ-03,house,NJ,age,30-39,15.66,42230,27852,14377,0,0,66.0,34.0,0.0,0.0
NJ-03,house,NJ,age,40-49,17.15,46268,28203,18066,0,0,61.0,39.0,0.0,0.0
NJ-03,house,NJ,age,50-59,19.55,52737,30563,22174,0,0,58.0,42.0,0.0,0.0
NJ-03,house,NJ,age,60-69,16.43,44308,25679,18630,0,0,58.0,42.0,0.0,0.0
NJ-03,house,NJ,age,70-79,9.84,26535,15643,10891,0,0,59.0,41.0,0.0,0.0
NJ-03,house,NJ,age,80+,5.91,15953,9405,6548,0,0,59.0,41.0,0.0,0.0
NJ-03,house,NJ,education,No HS,6.19,16690,10119,6571,0,0,60.6,39.4,0.0,0.0
NJ-03,house,NJ,education,HS grad,24.14,65109,36219,28891,0,0,55.6,44.4,0.0,0.0
NJ-03,house,NJ,education,Some college,16.81,45346,26131,19214,0,0,57.6,42.4,0.0,0.0
NJ-03,house,NJ,education,Associate,7.66,20657,12110,8546,0,0,58.6,41.4,0.0,0.0
NJ-03,house,NJ,education,Bachelor,27.98,75463,48770,26693,0,0,64.6,35.4,0.0,0.0
NJ-03,house,NJ,education,Master,12.83,34611,24445,10166,0,0,70.6,29.4,0.0,0.0
NJ-03,house,NJ,education,Professional,2.83,7627,5234,2393,0,0,68.6,31.4,0.0,0.0
NJ-03,house,NJ,education,Doctorate,1.57,4242,3081,1161,0,0,72.6,27.4,0.0,0.0
NJ-03,house,NJ,income,<$10k,2.97,8008,5340,2668,0,0,66.7,33.3,0.0,0.0
NJ-03,house,NJ,income,$10-15k,1.58,4261,2798,1462,0,0,65.7,34.3,0.0,0.0
NJ-03,house,NJ,income,$15-20k,1.81,4877,3203,1674,0,0,65.7,34.3,0.0,0.0
NJ-03,house,NJ,income,$20-25k,2.45,6615,4278,2336,0,0,64.7,35.3,0.0,0.0
NJ-03,house,NJ,income,$25-30k,2.08,5611,3573,2038,0,0,63.7,36.3,0.0,0.0
NJ-03,house,NJ,income,$30-35k,2.22,5991,3755,2236,0,0,62.7,37.3,0.0,0.0
NJ-03,house,NJ,income,$35-40k,2.33,6277,3871,2405,0,0,61.7,38.3,0.0,0.0
NJ-03,house,NJ,income,$40-45k,2.52,6800,4126,2674,0,0,60.7,39.3,0.0,0.0
NJ-03,house,NJ,income,$45-50k,2.52,6805,4129,2676,0,0,60.7,39.3,0.0,0.0
NJ-03,house,NJ,income,$50-60k,4.98,13422,8010,5412,0,0,59.7,40.3,0.0,0.0
NJ-03,house,NJ,income,$60-75k,7.42,20004,11938,8066,0,0,59.7,40.3,0.0,0.0
NJ-03,house,NJ,income,$75-100k,12.04,32468,19376,13091,0,0,59.7,40.3,0.0,0.0
NJ-03,house,NJ,income,$100-125k,11.26,30375,18431,11944,0,0,60.7,39.3,0.0,0.0
NJ-03,house,NJ,income,$125-150k,8.67,23383,14188,9194,0,0,60.7,39.3,0.0,0.0
NJ-03,house,NJ,income,$150-200k,13.34,35987,22196,13790,0,0,61.7,38.3,0.0,0.0
NJ-03,house,NJ,income,$200k+,21.82,58864,36895,21969,0,0,62.7,37.3,0.0,0.0
NJ-04,house,NJ,race,White,82.16,232171,72836,159335,0,0,31.4,68.6,0.0,0.0
NJ-04,house,NJ,race,Black,4.23,11951,9247,2704,0,0,77.4,22.6,0.0,0.0
NJ-04,house,NJ,race,Hispanic,9.12,25757,12717,13040,0,0,49.4,50.6,0.0,0.0
NJ-04,house,NJ,race,Asian,3.26,9206,4729,4477,0,0,51.4,48.6,0.0,0.0
NJ-04,house,NJ,race,Native,1.15,3243,1439,1804,0,0,44.4,55.6,0.0,0.0
NJ-04,house,NJ,race,Pacific Islander,0.08,240,106,133,0,0,44.4,55.6,0.0,0.0
NJ-04,house,NJ,age,20-29,15.22,43013,18621,24391,0,0,43.3,56.7,0.0,0.0
NJ-04,house,NJ,age,30-39,14.62,41325,16651,24674,0,0,40.3,59.7,0.0,0.0
NJ-04,house,NJ,age,40-49,14.39,40671,14354,26317,0,0,35.3,64.7,0.0,0.0
NJ-04,house,NJ,age,50-59,17.6,49726,16058,33669,0,0,32.3,67.7,0.0,0.0
NJ-04,house,NJ,age,60-69,18.03,50954,16454,34499,0,0,32.3,67.7,0.0,0.0
NJ-04,house,NJ,age,70-79,12.72,35955,11970,23985,0,0,33.3,66.7,0.0,0.0
NJ-04,house,NJ,age,80+,7.4,20924,6966,13958,0,0,33.3,66.7,0.0,0.0
NJ-04,house,NJ,education,No HS,6.08,17171,6102,11069,0,0,35.5,64.5,0.0,0.0
NJ-04,house,NJ,education,HS grad,29.06,82108,25075,57034,0,0,30.5,69.5,0.0,0.0
NJ-04,house,NJ,education,Some college,17.91,50615,16470,34146,0,0,32.5,67.5,0.0,0.0
NJ-04,house,NJ,education,Associate,7.92,22375,7504,14871,0,0,33.5,66.5,0.0,0.0
NJ-04,house,NJ,education,Bachelor,25.0,70654,27935,42718,0,0,39.5,60.5,0.0,0.0
NJ-04,house,NJ,education,Master,10.48,29625,13491,16134,0,0,45.5,54.5,0.0,0.0
NJ-04,house,NJ,education,Professional,2.35,6644,2893,3751,0,0,43.5,56.5,0.0,0.0
NJ-04,house,NJ,education,Doctorate,1.19,3376,1605,1771,0,0,47.5,52.5,0.0,0.0
NJ-04,house,NJ,income,<$10k,3.3,9336,3809,5527,0,0,40.8,59.2,0.0,0.0
NJ-04,house,NJ,income,$10-15k,2.26,6375,2537,3838,0,0,39.8,60.2,0.0,0.0
NJ-04,house,NJ,income,$15-20k,2.65,7483,2978,4505,0,0,39.8,60.2,0.0,0.0
NJ-04,house,NJ,income,$20-25k,3.21,9076,3521,5555,0,0,38.8,61.2,0.0,0.0
NJ-04,house,NJ,income,$25-30k,3.22,9087,3435,5652,0,0,37.8,62.2,0.0,0.0
NJ-04,house,NJ,income,$30-35k,3.34,9426,3469,5957,0,0,36.8,63.2,0.0,0.0
NJ-04,house,NJ,income,$35-40k,3.56,10062,3602,6460,0,0,35.8,64.2,0.0,0.0
NJ-04,house,NJ,income,$40-45k,2.93,8284,2883,5401,0,0,34.8,65.2,0.0,0.0
NJ-04,house,NJ,income,$45-50k,3.07,8688,3023,5665,0,0,34.8,65.2,0.0,0.0
NJ-04,house,NJ,income,$50-60k,6.15,17382,5875,11507,0,0,33.8,66.2,0.0,0.0
NJ-04,house,NJ,income,$60-75k,8.09,22853,7724,15129,0,0,33.8,66.2,0.0,0.0
NJ-04,house,NJ,income,$75-100k,11.26,31815,10753,21062,0,0,33.8,66.2,0.0,0.0
NJ-04,house,NJ,income,$100-125k,10.17,28745,10003,18742,0,0,34.8,65.2,0.0,0.0
NJ-04,house,NJ,income,$125-150k,8.38,23685,8242,15443,0,0,34.8,65.2,0.0,0.0
NJ-04,house,NJ,income,$150-200k,11.23,31742,11363,20379,0,0,35.8,64.2,0.0,0.0
NJ-04,house,NJ,income,$200k+,17.17,48528,17857,30670,0,0,36.8,63.2,0.0,0.0
NJ-05,house,NJ,race,White,60.6,166774,86323,80450,0,0,51.8,48.2,0.0,0.0
NJ-05,house,NJ,race,Black,6.95,19129,18701,428,0,0,97.8,2.2,0.0,0.0
NJ-05,house,NJ,race,Hispanic,14.77,40636,28348,12288,0,0,69.8,30.2,0.0,0.0
NJ-05,house,NJ,race,Asian,16.5,45412,32588,12824,0,0,71.8,28.2,0.0,0.0
NJ-05,house,NJ,race,Native,1.05,2887,1870,1017,0,0,64.8,35.2,0.0,0.0
NJ-05,house,NJ,race,Pacific Islander,0.13,359,232,126,0,0,64.8,35.2,0.0,0.0
NJ-05,house,NJ,age,20-29,14.15,38949,26733,12216,0,0,68.6,31.4,0.0,0.0
NJ-05,house,NJ,age,30-39,14.84,40847,26810,14037,0,0,65.6,34.4,0.0,0.0
NJ-05,house,NJ,age,40-49,17.46,48036,29127,18909,0,0,60.6,39.4,0.0,0.0
NJ-05,house,NJ,age,50-59,20.04,55155,31789,23366,0,0,57.6,42.4,0.0,0.0
NJ-05,house,NJ,age,60-69,16.85,46358,26719,19640,0,0,57.6,42.4,0.0,0.0
NJ-05,house,NJ,age,70-79,10.1,27794,16297,11497,0,0,58.6,41.4,0.0,0.0
NJ-05,house,NJ,age,80+,6.56,18058,10588,7469,0,0,58.6,41.4,0.0,0.0
NJ-05,house,NJ,education,No HS,5.52,15199,9006,6193,0,0,59.3,40.7,0.0,0.0
NJ-05,house,NJ,education,HS grad,20.13,55410,30061,25349,0,0,54.3,45.7,0.0,0.0
NJ-05,house,NJ,education,Some college,14.45,39774,22373,17400,0,0,56.3,43.7,0.0,0.0
NJ-05,house,NJ,education,Associate,6.44,17723,10147,7576,0,0,57.3,42.7,0.0,0.0
NJ-05,house,NJ,education,Bachelor,31.8,87504,55348,32156,0,0,63.3,36.7,0.0,0.0
NJ-05,house,NJ,education,Master,14.87,40923,28340,12583,0,0,69.3,30.7,0.0,0.0
NJ-05,house,NJ,education,Professional,4.64,12756,8579,4177,0,0,67.3,32.7,0.0,0.0
NJ-05,house,NJ,education,Doctorate,2.15,5909,4210,1699,0,0,71.3,28.7,0.0,0.0
NJ-05,house,NJ,income,<$10k,2.85,7833,5171,2662,0,0,66.0,34.0,0.0,0.0
NJ-05,house,NJ,income,$10-15k,1.75,4824,3136,1688,0,0,65.0,35.0,0.0,0.0
NJ-05,house,NJ,income,$15-20k,1.94,5340,3472,1868,0,0,65.0,35.0,0.0,0.0
NJ-05,house,NJ,income,$20-25k,1.99,5464,3498,1966,0,0,64.0,36.0,0.0,0.0
NJ-05,house,NJ,income,$25-30k,2.02,5571,3511,2061,0,0,63.0,37.0,0.0,0.0
NJ-05,house,NJ,income,$30-35k,2.27,6259,3881,2377,0,0,62.0,38.0,0.0,0.0
NJ-05,house,NJ,income,$35-40k,2.16,5931,3619,2312,0,0,61.0,39.0,0.0,0.0
NJ-05,house,NJ,income,$40-45k,2.08,5734,3441,2293,0,0,60.0,40.0,0.0,0.0
NJ-05,house,NJ,income,$45-50k,1.99,5476,3287,2190,0,0,60.0,40.0,0.0,0.0
NJ-05,house,NJ,income,$50-60k,4.26,11716,6914,4802,0,0,59.0,41.0,0.0,0.0
NJ-05,house,NJ,income,$60-75k,6.45,17749,10474,7274,0,0,59.0,41.0,0.0,0.0
NJ-05,house,NJ,income,$75-100k,9.99,27501,16230,11271,0,0,59.0,41.0,0.0,0.0
NJ-05,house,NJ,income,$100-125k,9.62,26485,15895,10590,0,0,60.0,40.0,0.0,0.0
NJ-05,house,NJ,income,$125-150k,8.79,24176,14509,9667,0,0,60.0,40.0,0.0,0.0
NJ-05,house,NJ,income,$150-200k,13.7,37710,23009,14701,0,0,61.0,39.0,0.0,0.0
NJ-05,house,NJ,income,$200k+,28.14,77428,48017,29411,0,0,62.0,38.0,0.0,0.0
NJ-06,house,NJ,race,White,44.61,99155,49837,49318,0,0,50.3,49.7,0.0,0.0
NJ-06,house,NJ,race,Black,12.56,27925,26881,1044,0,0,96.3,3.7,0.0,0.0
NJ-06,house,NJ,race,Hispanic,21.79,48433,33061,15372,0,0,68.3,31.7,0.0,0.0
NJ-06,house,NJ,race,Asian,19.46,43253,30390,12863,0,0,70.3,29.7,0.0,0.0
NJ-06,house,NJ,race,Native,1.42,3155,1996,1159,0,0,63.3,36.7,0.0,0.0
NJ-06,house,NJ,race,Pacific Islander,0.15,328,207,120,0,0,63.3,36.7,0.0,0.0
NJ-06,house,NJ,age,20-29,18.6,41346,29320,12026,0,0,70.9,29.1,0.0,0.0
NJ-06,house,NJ,age,30-39,18.34,40762,27683,13079,0,0,67.9,32.1,0.0,0.0
NJ-06,house,NJ,age,40-49,16.88,37526,23609,13917,0,0,62.9,37.1,0.0,0.0
NJ-06,house,NJ,age,50-59,17.9,39777,23832,15945,0,0,59.9,40.1,0.0,0.0
NJ-06,house,NJ,age,60-69,15.63,34727,20806,13921,0,0,59.9,40.1,0.0,0.0
NJ-06,house,NJ,age,70-79,8.08,17952,10935,7017,0,0,60.9,39.1,0.0,0.0
NJ-06,house,NJ,age,80+,4.57,10157,6187,3970,0,0,60.9,39.1,0.0,0.0
NJ-06,house,NJ,education,No HS,11.01,24473,15487,8986,0,0,63.3,36.7,0.0,0.0
NJ-06,house,NJ,education,HS grad,24.98,55527,32363,23164,0,0,58.3,41.7,0.0,0.0
NJ-06,house,NJ,education,Some college,15.62,34721,20931,13790,0,0,60.3,39.7,0.0,0.0
NJ-06,house,NJ,education,Associate,6.86,15249,9345,5904,0,0,61.3,38.7,0.0,0.0
NJ-06,house,NJ,education,Bachelor,25.09,55768,37522,18246,0,0,67.3,32.7,0.0,0.0
NJ-06,house,NJ,education,Master,12.54,27878,20430,7448,0,0,73.3,26.7,0.0,0.0
NJ-06,house,NJ,education,Professional,2.29,5098,3634,1464,0,0,71.3,28.7,0.0,0.0
NJ-06,house,NJ,education,Doctorate,1.59,3533,2660,873,0,0,75.3,24.7,0.0,0.0
NJ-06,house,NJ,income,<$10k,4.01,8906,6150,2755,0,0,69.1,30.9,0.0,0.0
NJ-06,house,NJ,income,$10-15k,3.0,6677,4545,2133,0,0,68.1,31.9,0.0,0.0
NJ-06,house,NJ,income,$15-20k,2.52,5593,3807,1786,0,0,68.1,31.9,0.0,0.0
NJ-06,house,NJ,income,$20-25k,2.82,6268,4204,2065,0,0,67.1,32.9,0.0,0.0
NJ-06,house,NJ,income,$25-30k,2.57,5716,3776,1940,0,0,66.1,33.9,0.0,0.0
NJ-06,house,NJ,income,$30-35k,2.56,5683,3697,1986,0,0,65.1,34.9,0.0,0.0
NJ-06,house,NJ,income,$35-40k,2.79,6211,3979,2232,0,0,64.1,35.9,0.0,0.0
NJ-06,house,NJ,income,$40-45k,2.46,5474,3452,2022,0,0,63.1,36.9,0.0,0.0
NJ-06,house,NJ,income,$45-50k,2.33,5176,3264,1912,0,0,63.1,36.9,0.0,0.0
NJ-06,house,NJ,income,$50-60k,5.16,11464,7115,4349,0,0,62.1,37.9,0.0,0.0
NJ-06,house,NJ,income,$60-75k,7.81,17364,10776,6588,0,0,62.1,37.9,0.0,0.0
NJ-06,house,NJ,income,$75-100k,12.57,27932,17335,10597,0,0,62.1,37.9,0.0,0.0
NJ-06,house,NJ,income,$100-125k,10.84,24100,15198,8902,0,0,63.1,36.9,0.0,0.0
NJ-06,house,NJ,income,$125-150k,8.88,19725,12439,7286,0,0,63.1,36.9,0.0,0.0
NJ-06,house,NJ,income,$150-200k,12.44,27645,17710,9936,0,0,64.1,35.9,0.0,0.0
NJ-06,house,NJ,income,$200k+,17.24,38313,24927,13386,0,0,65.1,34.9,0.0,0.0
NJ-07,house,NJ,race,White,73.48,225800,103471,122329,0,0,45.8,54.2,0.0,0.0
NJ-07,house,NJ,race,Black,5.88,18064,16588,1477,0,0,91.8,8.2,0.0,0.0
NJ-07,house,NJ,race,Hispanic,10.79,33157,21162,11995,0,0,63.8,36.2,0.0,0.0
NJ-07,house,NJ,race,Asian,8.7,26730,17595,9135,0,0,65.8,34.2,0.0,0.0
NJ-07,house,NJ,race,Native,1.05,3230,1900,1330,0,0,58.8,41.2,0.0,0.0
NJ-07,house,NJ,race,Pacific Islander,0.1,302,178,124,0,0,58.8,41.2,0.0,0.0
NJ-07,house,NJ,age,20-29,13.63,41896,25132,16764,0,0,60.0,40.0,0.0,0.0
NJ-07,house,NJ,age,30-39,14.95,45939,26179,19760,0,0,57.0,43.0,0.0,0.0
NJ-07,house,NJ,age,40-49,17.37,53388,27755,25633,0,0,52.0,48.0,0.0,0.0
NJ-07,house,NJ,age,50-59,21.48,66011,32337,33674,0,0,49.0,51.0,0.0,0.0
NJ-07,house,NJ,age,60-69,16.96,52115,25529,26585,0,0,49.0,51.0,0.0,0.0
NJ-07,house,NJ,age,70-79,10.09,31011,15501,15510,0,0,50.0,50.0,0.0,0.0
NJ-07,house,NJ,age,80+,5.51,16923,8459,8464,0,0,50.0,50.0,0.0,0.0
NJ-07,house,NJ,education,No HS,4.79,14723,7433,7290,0,0,50.5,49.5,0.0,0.0
NJ-07,house,NJ,education,HS grad,20.99,64500,29337,35163,0,0,45.5,54.5,0.0,0.0
NJ-07,house,NJ,education,Some college,13.9,42723,20287,22436,0,0,47.5,52.5,0.0,0.0
NJ-07,house,NJ,education,Associate,6.65,20433,9907,10526,0,0,48.5,51.5,0.0,0.0
NJ-07,house,NJ,education,Bachelor,31.07,95461,52011,43450,0,0,54.5,45.5,0.0,0.0
NJ-07,house,NJ,education,Master,16.41,50423,30498,19925,0,0,60.5,39.5,0.0,0.0
NJ-07,house,NJ,education,Professional,3.77,11592,6779,4813,0,0,58.5,41.5,0.0,0.0
NJ-07,house,NJ,education,Doctorate,2.42,7429,4642,2787,0,0,62.5,37.5,0.0,0.0
NJ-07,house,NJ,income,<$10k,2.37,7279,4175,3104,0,0,57.4,42.6,0.0,0.0
NJ-07,house,NJ,income,$10-15k,1.52,4671,2633,2039,0,0,56.4,43.6,0.0,0.0
NJ-07,house,NJ,income,$15-20k,1.6,4905,2764,2141,0,0,56.4,43.6,0.0,0.0
NJ-07,house,NJ,income,$20-25k,2.18,6710,3715,2995,0,0,55.4,44.6,0.0,0.0
NJ-07,house,NJ,income,$25-30k,1.92,5907,3211,2696,0,0,54.4,45.6,0.0,0.0
NJ-07,house,NJ,income,$30-35k,1.8,5520,2945,2574,0,0,53.4,46.6,0.0,0.0
NJ-07,house,NJ,income,$35-40k,1.91,5882,3080,2802,0,0,52.4,47.6,0.0,0.0
NJ-07,house,NJ,income,$40-45k,1.97,6051,3108,2943,0,0,51.4,48.6,0.0,0.0
NJ-07,house,NJ,income,$45-50k,1.95,5996,3080,2917,0,0,51.4,48.6,0.0,0.0
NJ-07,house,NJ,income,$50-60k,4.26,13079,6587,6493,0,0,50.4,49.6,0.0,0.0
NJ-07,house,NJ,income,$60-75k,6.65,20440,10293,10147,0,0,50.4,49.6,0.0,0.0
NJ-07,house,NJ,income,$75-100k,10.64,32705,16470,16235,0,0,50.4,49.6,0.0,0.0
NJ-07,house,NJ,income,$100-125k,9.74,29926,15370,14557,0,0,51.4,48.6,0.0,0.0
NJ-07,house,NJ,income,$125-150k,8.61,26448,13583,12865,0,0,51.4,48.6,0.0,0.0
NJ-07,house,NJ,income,$150-200k,13.87,42607,22309,20299,0,0,52.4,47.6,0.0,0.0
NJ-07,house,NJ,income,$200k+,29.01,89156,47573,41584,0,0,53.4,46.6,0.0,0.0
NJ-08,house,NJ,race,White,26.1,39647,22531,17116,0,0,56.8,43.2,0.0,0.0
NJ-08,house,NJ,race,Black,10.88,16538,16207,331,0,0,98.0,2.0,0.0,0.0
NJ-08,house,NJ,race,Hispanic,47.65,72396,54174,18223,0,0,74.8,25.2,0.0,0.0
NJ-08,house,NJ,race,Asian,12.98,19718,15150,4569,0,0,76.8,23.2,0.0,0.0
NJ-08,house,NJ,race,Native,2.17,3304,2307,997,0,0,69.8,30.2,0.0,0.0
NJ-08,house,NJ,race,Pacific Islander,0.22,330,230,99,0,0,69.8,30.2,0.0,0.0
NJ-08,house,NJ,age,20-29,20.32,30869,24525,6345,0,0,79.4,20.6,0.0,0.0
NJ-08,house,NJ,age,30-39,24.96,37926,28993,8933,0,0,76.4,23.6,0.0,0.0
NJ-08,house,NJ,age,40-49,18.06,27438,19604,7834,0,0,71.4,28.6,0.0,0.0
NJ-08,house,NJ,age,50-59,15.46,23483,16073,7409,0,0,68.4,31.6,0.0,0.0
NJ-08,house,NJ,age,60-69,11.29,17154,11741,5413,0,0,68.4,31.6,0.0,0.0
NJ-08,house,NJ,age,70-79,6.22,9443,6558,2885,0,0,69.4,30.6,0.0,0.0
NJ-08,house,NJ,age,80+,3.7,5621,3903,1717,0,0,69.4,30.6,0.0,0.0
NJ-08,house,NJ,education,No HS,17.38,26412,19177,7235,0,0,72.6,27.4,0.0,0.0
NJ-08,house,NJ,education,HS grad,26.6,40416,27324,13092,0,0,67.6,32.4,0.0,0.0
NJ-08,house,NJ,education,Some college,12.5,18990,13219,5772,0,0,69.6,30.4,0.0,0.0
NJ-08,house,NJ,education,Associate,4.47,6784,4790,1994,0,0,70.6,29.4,0.0,0.0
NJ-08,house,NJ,education,Bachelor,23.06,35034,26838,8195,0,0,76.6,23.4,0.0,0.0
NJ-08,house,NJ,education,Master,11.99,18219,15050,3169,0,0,82.6,17.4,0.0,0.0
NJ-08,house,NJ,education,Professional,2.36,3592,2896,697,0,0,80.6,19.4,0.0,0.0
NJ-08,house,NJ,education,Doctorate,1.64,2486,2103,383,0,0,84.6,15.4,0.0,0.0
NJ-08,house,NJ,income,<$10k,5.1,7744,6049,1695,0,0,78.1,21.9,0.0,0.0
NJ-08,house,NJ,income,$10-15k,4.72,7168,5527,1641,0,0,77.1,22.9,0.0,0.0
NJ-08,house,NJ,income,$15-20k,3.34,5071,3911,1161,0,0,77.1,22.9,0.0,0.0
NJ-08,house,NJ,income,$20-25k,3.48,5291,4027,1264,0,0,76.1,23.9,0.0,0.0
NJ-08,house,NJ,income,$25-30k,3.91,5934,4457,1477,0,0,75.1,24.9,0.0,0.0
NJ-08,house,NJ,income,$30-35k,3.4,5164,3827,1337,0,0,74.1,25.9,0.0,0.0
NJ-08,house,NJ,income,$35-40k,3.13,4758,3479,1279,0,0,73.1,26.9,0.0,0.0
NJ-08,house,NJ,income,$40-45k,3.08,4676,3372,1304,0,0,72.1,27.9,0.0,0.0
NJ-08,house,NJ,income,$45-50k,3.48,5287,3812,1474,0,0,72.1,27.9,0.0,0.0
NJ-08,house,NJ,income,$50-60k,6.14,9327,6633,2695,0,0,71.1,28.9,0.0,0.0
NJ-08,house,NJ,income,$60-75k,8.43,12815,9113,3702,0,0,71.1,28.9,0.0,0.0
NJ-08,house,NJ,income,$75-100k,11.78,17901,12729,5171,0,0,71.1,28.9,0.0,0.0
NJ-08,house,NJ,income,$100-125k,8.48,12886,9292,3594,0,0,72.1,27.9,0.0,0.0
NJ-08,house,NJ,income,$125-150k,6.48,9850,7103,2747,0,0,72.1,27.9,0.0,0.0
NJ-08,house,NJ,income,$150-200k,9.24,14032,10259,3773,0,0,73.1,26.9,0.0,0.0
NJ-08,house,NJ,income,$200k+,15.82,24030,17809,6221,0,0,74.1,25.9,0.0,0.0
NJ-09,house,NJ,race,White,39.68,76014,35454,40560,0,0,46.6,53.4,0.0,0.0
NJ-09,house,NJ,race,Black,10.59,20283,18790,1493,0,0,92.6,7.4,0.0,0.0
NJ-09,house,NJ,race,Hispanic,37.9,72616,46940,25676,0,0,64.6,35.4,0.0,0.0
NJ-09,house,NJ,race,Asian,9.82,18822,12543,6279,0,0,66.6,33.4,0.0,0.0
NJ-09,house,NJ,race,Native,1.86,3556,2121,1435,0,0,59.6,40.4,0.0,0.0
NJ-09,house,NJ,race,Pacific Islander,0.15,297,177,120,0,0,59.6,40.4,0.0,0.0
NJ-09,house,NJ,age,20-29,18.18,34825,23471,11354,0,0,67.4,32.6,0.0,0.0
NJ-09,house,NJ,age,30-39,18.75,35917,23129,12787,0,0,64.4,35.6,0.0,0.0
NJ-09,house,NJ,age,40-49,17.74,33995,20192,13803,0,0,59.4,40.6,0.0,0.0
NJ-09,house,NJ,age,50-59,17.69,33898,19117,14780,0,0,56.4,43.6,0.0,0.0
NJ-09,house,NJ,age,60-69,14.51,27806,15682,12124,0,0,56.4,43.6,0.0,0.0
NJ-09,house,NJ,age,70-79,8.65,16576,9514,7062,0,0,57.4,42.6,0.0,0.0
NJ-09,house,NJ,age,80+,4.47,8570,4919,3651,0,0,57.4,42.6,0.0,0.0
NJ-09,house,NJ,education,No HS,14.06,26930,16355,10575,0,0,60.7,39.3,0.0,0.0
NJ-09,house,NJ,education,HS grad,31.41,60186,33543,26643,0,0,55.7,44.3,0.0,0.0
NJ-09,house,NJ,education,Some college,15.65,29992,17315,12677,0,0,57.7,42.3,0.0,0.0
NJ-09,house,NJ,education,Associate,6.02,11536,6776,4761,0,0,58.7,41.3,0.0,0.0
NJ-09,house,NJ,education,Bachelor,21.34,40877,26461,14416,0,0,64.7,35.3,0.0,0.0
NJ-09,house,NJ,education,Master,8.54,16367,11577,4790,0,0,70.7,29.3,0.0,0.0
NJ-09,house,NJ,education,Professional,1.92,3671,2523,1148,0,0,68.7,31.3,0.0,0.0
NJ-09,house,NJ,education,Doctorate,1.06,2028,1475,553,0,0,72.7,27.3,0.0,0.0
NJ-09,house,NJ,income,<$10k,4.6,8815,5772,3044,0,0,65.5,34.5,0.0,0.0
