county_fips,state,county_margin_2024,lean,trump_approve,trump_disapprove,trump_net,demo_approval_adj,vap_tot,white_pct,black_pct,hisp_pct,asian_pct,native_pct,pacific_pct
04011,AZ,-41.51,-39.75,54.2,42.6,11.5,-3.7,6843,50.0,0.8,42.9,0.9,2.6,0.0
04012,AZ,-44.5,-42.74,56.8,40.0,16.9,-0.9,13505,62.2,0.7,20.9,0.7,11.6,0.2
04013,AZ,-3.52,-1.76,39.1,57.7,-18.6,-1.5,3382386,58.0,5.3,26.7,4.6,1.5,0.2
04015,AZ,-56.12,-54.36,62.5,34.3,28.1,0.5,177461,78.1,1.0,13.7,1.3,1.7,0.2
04017,AZ,-17.37,-15.61,45.6,51.3,-5.7,-0.4,79208,45.6,0.7,9.3,0.6,41.2,0.1
04019,AZ,15.34,17.1,30.8,66.1,-35.3,-2.2,834265,56.1,3.4,31.8,3.0,2.1,0.2
04021,AZ,-22.29,-20.53,47.3,49.5,-2.3,-1.1,325640,61.2,4.7,24.8,1.6,3.7,0.2
04023,AZ,18.8,20.57,26.1,70.7,-44.7,-8.6,35215,18.5,0.3,79.4,0.6,0.2,0.0
04025,AZ,-34.19,-32.43,53.3,43.5,9.8,0.8,199136,81.0,0.6,11.8,1.2,1.2,0.1
04027,AZ,-20.6,-18.84,44.2,52.6,-8.4,-5.8,153169,34.9,1.9,58.5,1.3,0.9,0.1
05001,AR,-44.88,-43.12,58.8,38.0,20.7,2.7,13293,70.2,23.0,2.9,0.6,0.2,0.0
05003,AR,-48.72,-46.96,60.3,36.5,23.8,2.5,14736,68.7,23.9,4.7,0.2,0.2,0.0
05005,AR,-57.84,-56.08,64.1,32.7,31.4,2.3,34358,92.4,0.2,2.0,0.6,0.5,0.0
05007,AR,-27.69,-25.93,50.1,46.7,3.4,-0.0,208604,71.1,1.5,15.4,4.8,1.3,0.7
05009,AR,-66.07,-64.31,67.6,29.2,38.4,2.3,29083,91.3,0.2,2.1,0.7,0.7,0.1
05011,AR,-39.45,-37.68,55.9,40.9,14.9,1.5,7857,57.8,27.6,12.0,0.3,0.3,0.0
05013,AR,-63.08,-61.32,66.6,30.2,36.3,2.8,3781,74.7,19.9,1.9,0.1,0.1,0.2
05015,AR,-32.42,-30.66,52.5,44.3,8.1,0.7,22082,78.8,0.3,12.3,1.7,0.9,1.1
05017,AR,4.0,5.76,38.2,58.7,-20.5,3.0,8005,41.5,50.5,4.7,0.5,0.2,0.1
05019,AR,-20.94,-19.17,48.5,48.3,0.2,2.5,17401,67.8,23.2,4.0,0.7,0.4,0.1
05021,AR,-62.79,-61.03,66.3,30.6,35.7,2.4,11384,94.2,0.3,1.7,0.1,0.4,0.0
05023,AR,-69.03,-67.27,68.9,27.9,40.9,2.4,20099,93.1,0.2,1.9,0.4,0.5,0.0
05025,AR,-68.51,-66.75,68.8,28.1,40.7,2.6,5942,86.4,8.6,1.9,0.1,0.4,0.0
05027,AR,-37.04,-35.27,55.5,41.3,14.3,2.9,17954,60.3,33.3,3.0,0.7,0.3,0.0
05029,AR,-41.29,-39.52,57.1,39.7,17.3,2.3,15984,79.7,10.5,3.5,0.4,0.7,0.1
05031,AR,-38.34,-36.58,55.7,41.1,14.6,2.1,83620,75.2,14.2,5.0,1.7,0.3,0.0
05033,AR,-59.32,-57.56,64.4,32.4,31.9,1.6,45387,82.0,1.3,6.1,1.6,2.0,0.0
05035,AR,2.32,4.08,39.0,57.8,-18.8,3.3,35537,43.0,50.8,2.5,0.8,0.2,0.0
05037,AR,-48.65,-46.89,60.5,36.4,24.1,2.8,12687,74.0,20.7,1.5,0.6,0.3,0.0
05039,AR,-30.0,-28.24,52.7,44.1,8.5,3.1,5097,56.1,38.5,2.3,0.1,0.3,0.0
05041,AR,-4.85,-3.09,41.8,55.0,-13.3,2.7,8605,45.1,45.3,5.9,0.5,0.4,0.0
05043,AR,-34.43,-32.67,54.4,42.5,11.9,2.7,13382,66.0,27.2,3.1,0.6,0.4,0.1
05045,AR,-33.15,-31.39,53.5,43.3,10.2,2.1,94673,77.2,10.9,4.6,1.2,0.5,0.0
05047,AR,-63.84,-62.08,66.6,30.2,36.4,2.2,12986,89.9,0.4,2.3,0.9,1.1,0.1
05049,AR,-63.36,-61.6,66.5,30.3,36.3,2.5,9409,93.2,0.1,0.9,0.4,0.5,0.0
05051,AR,-37.09,-35.32,55.1,41.7,13.4,1.9,79730,80.4,7.4,5.5,1.0,0.6,0.1
05053,AR,-70.0,-68.24,69.3,27.5,41.8,2.4,13816,90.9,2.6,1.9,0.4,0.4,0.0
05055,AR,-62.26,-60.49,65.9,30.9,35.1,2.2,34486,90.5,1.5,2.7,0.4,0.4,0.5
05057,AR,-40.49,-38.73,56.3,40.5,15.8,1.5,15024,56.8,27.5,11.8,0.4,0.3,0.0
05059,AR,-53.2,-51.44,62.2,34.6,27.6,2.4,26041,81.1,10.7,2.9,0.3,0.5,0.0
05061,AR,-47.41,-45.65,59.3,37.5,21.9,1.7,9548,65.8,20.1,9.3,0.6,0.7,0.0
05063,AR,-60.78,-59.02,65.0,31.8,33.3,1.7,28767,85.8,2.1,6.5,1.0,0.4,0.1
05065,AR,-67.29,-65.53,68.2,28.7,39.5,2.4,11172,90.1,2.2,2.0,0.2,0.6,0.1
05067,AR,-49.57,-47.81,60.8,36.0,24.7,2.7,13442,77.8,16.3,2.1,0.4,0.3,0.0
05069,AR,20.38,22.14,31.4,65.4,-34.0,3.4,53273,40.2,54.1,1.9,0.9,0.3,0.1
05071,AR,-52.51,-50.75,61.1,35.7,25.4,0.9,19377,78.6,1.9,11.0,2.9,0.8,0.1
05073,AR,-38.96,-37.2,56.4,40.4,16.0,3.0,5078,63.1,31.5,2.1,0.5,0.6,0.1
05075,AR,-65.37,-63.61,67.4,29.5,37.9,2.4,12597,93.0,1.0,1.7,0.2,0.2,0.1
05077,AR,3.63,5.39,38.5,58.3,-19.8,3.4,7029,41.8,52.6,2.4,0.2,0.3,0.0
05079,AR,-50.95,-49.19,61.4,35.4,25.9,2.7,10858,62.8,30.2,3.9,0.2,0.2,0.0
05081,AR,-55.1,-53.33,63.1,33.7,29.4,2.6,9354,73.6,17.9,2.5,0.2,1.3,0.1
05083,AR,-63.54,-61.78,66.5,30.3,36.1,2.2,16279,89.4,1.0,2.3,1.5,1.1,0.0
05085,AR,-54.76,-52.99,62.7,34.1,28.6,2.1,54933,83.9,5.8,3.9,1.1,0.5,0.1
05087,AR,-59.57,-57.81,64.6,32.2,32.4,1.9,12750,86.9,0.2,4.6,0.6,1.2,1.1
05089,AR,-61.17,-59.41,65.5,31.3,34.3,2.4,13820,92.5,0.1,1.7,0.4,0.7,0.0
05091,AR,-51.71,-49.95,61.7,35.1,26.5,2.7,32724,67.7,24.2,3.1,0.5,0.6,0.0
05093,AR,-32.16,-30.4,53.4,43.4,10.1,2.8,30188,59.7,33.1,3.5,0.6,0.2,0.0
05095,AR,-16.05,-14.28,46.7,50.1,-3.4,3.1,5364,55.2,38.3,2.3,0.5,0.4,0.1
05097,AR,-64.48,-62.72,66.8,30.0,36.8,2.1,6803,89.8,0.2,3.7,0.4,1.1,0.1
05099,AR,-40.04,-38.28,56.8,40.1,16.7,2.7,6433,64.1,28.9,3.3,0.5,0.4,0.0
05101,AR,-65.25,-63.49,67.3,29.5,37.9,2.5,5928,92.5,0.1,0.9,0.3,0.9,0.0
05103,AR,-19.41,-17.65,48.2,48.6,-0.4,3.1,17751,56.3,37.8,1.8,0.6,0.2,0.0
05105,AR,-58.81,-57.05,64.5,32.3,32.3,2.4,7820,91.8,1.2,2.0,0.2,0.5,0.0
05107,AR,13.52,15.28,34.4,62.4,-27.9,3.6,12328,36.4,59.5,1.5,0.5,0.2,0.0
05109,AR,-73.99,-72.23,70.6,26.2,44.5,1.7,7897,85.5,2.4,6.8,0.2,0.8,0.0
05111,AR,-64.54,-62.78,67.0,29.8,37.2,2.4,17530,85.7,7.3,2.7,0.3,0.4,0.0
05113,AR,-71.84,-70.08,69.8,27.0,42.8,1.8,14907,85.9,0.2,5.3,0.5,1.5,0.0
05115,AR,-53.51,-51.75,61.8,35.0,26.8,1.4,48973,81.3,3.3,8.3,1.1,0.8,0.0
05117,AR,-66.75,-64.99,68.1,28.7,39.3,2.7,6495,84.8,11.0,1.3,0.2,0.2,0.0
05119,AR,22.71,24.47,29.8,67.0,-37.2,2.2,309578,52.4,33.9,7.0,2.5,0.3,0.1
05121,AR,-65.01,-63.25,67.1,29.7,37.5,2.3,14127,90.5,0.8,1.7,0.3,0.5,2.3
05123,AR,0.75,2.51,39.7,57.1,-17.5,3.3,18406,42.5,51.6,3.0,0.5,0.3,0.0
05125,AR,-41.05,-39.28,56.8,40.0,16.7,1.9,93852,81.3,7.5,5.5,1.2,0.4,0.0
05127,AR,-74.54,-72.77,70.8,26.0,44.8,1.6,7507,84.7,0.1,5.7,2.8,1.8,0.1
05129,AR,-73.22,-71.46,70.7,26.1,44.6,2.4,6274,90.9,0.0,1.4,0.3,0.9,0.1
05131,AR,-38.19,-36.42,54.9,42.0,12.9,0.5,97381,68.9,5.9,12.4,4.7,1.8,0.1
05133,AR,-62.8,-61.03,64.2,32.6,31.6,-1.6,11405,59.3,4.0,29.1,0.5,1.8,1.2
05135,AR,-63.92,-62.15,66.7,30.1,36.6,2.4,13733,92.1,0.5,1.6,0.3,0.8,0.1
05137,AR,-63.07,-61.3,66.3,30.5,35.9,2.4,9880,92.8,0.1,1.8,0.2,0.8,0.0
05139,AR,-34.03,-32.26,54.2,42.6,11.6,2.7,30008,61.3,31.2,3.6,0.7,0.3,0.0
05141,AR,-61.47,-59.71,65.6,31.2,34.4,2.3,12778,91.5,0.4,2.4,0.4,0.7,0.0
05143,AR,-6.87,-5.11,41.4,55.5,-14.1,0.1,187669,69.9,3.3,15.3,2.5,1.0,2.6
05145,AR,-62.59,-60.82,66.1,30.8,35.3,2.2,58935,85.6,4.8,3.5,0.8,0.4,0.0
05147,AR,-33.13,-31.37,53.9,42.9,11.1,3.0,4953,68.5,26.1,1.3,0.3,0.2,0.0
05149,AR,-61.86,-60.09,64.7,32.1,32.6,0.1,15326,76.2,1.1,17.5,1.0,0.6,0.0
06001,CA,55.98,57.74,13.2,83.6,-70.4,-2.7,1337649,30.6,9.8,21.4,32.3,0.2,0.8
06003,CA,32.69,34.45,25.0,71.8,-46.8,1.1,1009,72.0,0.9,6.1,1.1,16.1,0.0
06005,CA,-28.6,-26.84,50.8,46.0,4.8,0.6,34042,75.1,3.5,13.4,1.4,1.3,0.2
06007,CA,-2.95,-1.19,39.5,57.3,-17.8,-0.2,168339,69.3,1.5,16.9,4.7,1.4,0.2
06009,CA,-28.85,-27.08,51.0,45.8,5.3,0.9,37337,79.1,0.7,11.1,1.7,1.1,0.2
06011,CA,-28.97,-27.21,47.9,48.9,-1.0,-5.6,15733,37.1,0.9,56.1,1.3,1.3,0.3
06013,CA,39.29,41.05,20.6,76.2,-55.6,-2.2,902672,42.4,8.5,24.4,18.8,0.2,0.5
06015,CA,-16.82,-15.06,45.3,51.5,-6.3,-0.5,22052,61.7,3.6,18.1,2.6,6.6,0.1
06017,CA,-12.31,-10.55,43.9,52.9,-9.1,0.6,152083,76.4,0.8,11.8,4.6,0.7,0.1
06019,CA,-4.63,-2.86,37.7,59.1,-21.4,-5.2,730245,31.0,4.4,49.6,11.1,0.6,0.1
06021,CA,-35.77,-34.01,52.0,44.9,7.1,-3.2,21464,52.7,0.6,39.1,2.2,1.6,0.1
06023,CA,29.73,31.49,26.0,70.8,-44.8,0.5,109809,72.0,1.3,11.9,2.4,4.7,0.3
06025,CA,-0.83,0.93,34.1,62.7,-28.5,-9.2,132200,10.8,2.6,83.0,1.5,0.9,0.1
06027,CA,-2.96,-1.2,39.2,57.6,-18.3,-0.7,15180,63.3,0.5,19.6,1.5,10.5,0.1
06029,CA,-21.57,-19.81,45.1,51.8,-6.7,-5.0,651739,34.7,5.3,50.5,5.4,0.6,0.1
06031,CA,-13.51,-11.75,41.5,55.3,-13.8,-5.2,111935,32.4,6.1,52.9,4.1,1.1,0.2
06033,CA,-1.4,0.36,38.8,58.0,-19.2,-0.3,54080,69.3,1.8,18.8,1.5,2.2,0.1
06035,CA,-55.32,-53.56,61.5,35.4,26.1,-0.8,27226,59.1,8.0,23.4,1.5,2.7,0.7
06037,CA,34.02,35.79,21.5,75.3,-53.8,-4.8,7959791,28.0,7.8,44.8,15.8,0.2,0.2
06039,CA,-21.33,-19.57,44.8,52.0,-7.3,-5.3,113229,35.9,3.1,53.9,2.5,1.1,0.1
06041,CA,65.7,67.46,10.3,86.5,-76.1,-0.2,209451,69.0,2.5,16.6,6.6,0.2,0.2
06043,CA,-21.66,-19.9,48.0,48.8,-0.8,0.9,14187,77.9,0.7,10.4,1.7,2.5,0.1
06045,CA,28.01,29.77,26.0,70.8,-44.7,-0.8,72751,66.4,0.7,21.8,2.0,3.5,0.1
06047,CA,-4.47,-2.71,37.2,59.6,-22.4,-6.1,200223,28.3,3.2,57.2,7.6,0.5,0.2
06049,CA,-48.2,-46.44,59.2,37.6,21.5,0.6,6905,77.1,0.7,12.4,0.9,4.1,0.1
06051,CA,21.11,22.88,29.0,67.8,-38.8,-0.8,10555,69.9,0.5,22.6,1.3,1.3,0.2
06053,CA,30.83,32.59,22.4,74.4,-52.0,-5.7,327777,31.9,2.4,54.9,6.5,0.3,0.5
06055,CA,35.97,37.73,21.9,75.0,-53.1,-2.4,110473,54.5,1.7,31.1,7.7,0.4,0.2
06057,CA,12.69,14.45,33.6,63.2,-29.6,1.3,84331,83.5,0.4,8.5,1.4,0.7,0.1
06059,CA,2.74,4.5,35.5,61.3,-25.9,-3.5,2519658,40.6,1.6,31.1,22.6,0.2,0.2
06061,CA,-8.74,-6.98,42.1,54.7,-12.5,0.1,313117,70.8,1.6,12.9,8.5,0.5,0.2
06063,CA,-17.5,-15.73,46.5,50.3,-3.8,1.4,16340,83.5,0.5,7.6,0.8,1.8,0.2
06065,CA,-1.28,0.48,36.7,60.1,-23.4,-4.4,1823505,36.6,6.2,45.6,7.4,0.5,0.3
06067,CA,20.42,22.19,28.9,67.9,-39.1,-1.6,1217309,44.7,9.1,21.1,17.4,0.5,1.1
06069,CA,12.93,14.7,30.0,66.9,-36.9,-5.8,47915,34.8,0.8,56.8,3.8,0.4,0.2
06071,CA,-1.84,-0.08,36.6,60.2,-23.6,-5.1,1629042,29.2,8.0,50.0,8.8,0.4,0.3
06073,CA,17.29,19.06,29.6,67.2,-37.5,-2.7,2608768,46.4,4.5,30.9,12.7,0.4,0.4
06075,CA,67.59,69.35,8.7,88.1,-79.4,-1.9,760738,40.6,5.1,14.6,34.3,0.2,0.4
06077,CA,-0.91,0.85,36.7,60.1,-23.4,-4.0,573400,31.5,7.5,37.9,17.7,0.4,0.7
06079,CA,11.21,12.97,33.3,63.5,-30.2,-0.6,231744,68.4,1.7,20.7,3.8,0.4,0.1
06081,CA,52.05,53.81,14.8,82.1,-67.3,-3.0,610236,38.2,2.1,23.1,30.8,0.1,1.1
06083,CA,27.53,29.3,24.7,72.1,-47.3,-3.9,350805,45.9,1.6,41.7,6.5,0.4,0.1
06085,CA,41.55,43.31,18.9,77.9,-58.9,-3.5,1529717,31.1,2.3,23.1,39.5,0.2,0.3
06087,CA,56.62,58.38,13.2,83.6,-70.4,-2.2,219764,57.6,1.2,30.9,5.0,0.3,0.1
06089,CA,-37.39,-35.63,54.8,42.1,12.7,1.0,143512,78.2,1.0,9.1,3.2,2.1,0.2
06091,CA,-24.9,-23.14,49.6,47.3,2.3,1.2,2698,83.5,0.1,9.4,0.3,0.5,0.0
06093,CA,-19.87,-18.11,47.2,49.6,-2.4,0.8,35590,76.5,1.1,10.5,1.9,3.4,0.1
06095,CA,23.71,25.47,27.3,69.6,-42.3,-2.1,354770,37.4,13.6,25.0,16.7,0.4,0.9
06097,CA,47.83,49.59,17.4,79.5,-62.1,-1.4,393152,62.9,1.5,25.0,4.8,0.6,0.4
06099,CA,-11.25,-9.48,41.1,55.7,-14.7,-4.1,407908,42.0,2.7,43.6,6.3,0.5,0.7
06101,CA,-32.19,-30.43,50.6,46.2,4.5,-2.8,74581,45.3,1.9,27.7,18.7,0.9,0.3
06103,CA,-42.78,-41.02,56.1,40.7,15.4,-0.9,49851,67.5,0.6,22.9,1.6,1.7,0.2
06105,CA,-9.76,-8.0,42.9,53.9,-11.0,0.8,13419,72.6,0.4,5.1,13.5,2.4,0.1
06107,CA,-21.2,-19.44,44.2,52.6,-8.4,-6.3,331093,30.7,1.2,60.8,3.8,0.8,0.1
06109,CA,-22.41,-20.65,48.3,48.5,-0.2,0.9,46268,77.8,2.1,11.4,1.4,1.4,0.2
06111,CA,15.57,17.33,29.9,66.9,-36.9,-3.6,656198,46.8,1.7,39.3,8.0,0.3,0.2
06113,CA,37.6,39.37,21.0,75.8,-54.8,-2.8,171256,46.7,2.7,29.9,14.6,0.5,0.5
06115,CA,-26.58,-24.82,48.8,48.0,0.9,-1.6,59545,55.7,3.6,25.2,6.8,1.3,0.5
08001,CO,9.26,11.02,32.9,63.9,-31.0,-3.1,386271,50.6,3.1,37.5,4.5,0.6,0.2
08003,CO,-11.14,-9.37,41.2,55.6,-14.3,-3.7,12544,49.3,1.5,43.4,0.9,1.4,0.1
08005,CO,20.69,22.46,29.4,67.4,-38.0,-0.3,501680,60.1,10.0,18.2,6.5,0.4,0.2
08007,CO,-14.4,-12.64,44.8,52.0,-7.3,0.6,10948,79.4,0.3,13.7,0.7,1.2,0.0
08009,CO,-71.95,-70.19,69.7,27.2,42.5,1.4,2753,85.3,0.5,8.2,0.3,1.1,0.0
08011,CO,-39.75,-37.99,54.5,42.3,12.1,-1.6,4745,60.2,5.1,29.4,0.8,1.9,0.0
08013,CO,57.3,59.06,14.3,82.6,-68.3,0.5,268640,76.8,1.0,12.5,5.1,0.3,0.1
08014,CO,29.35,31.12,26.1,70.7,-44.6,0.5,57916,75.4,1.3,11.7,6.9,0.3,0.1
08015,CO,13.96,15.72,33.1,63.7,-30.6,1.3,16471,84.2,1.6,8.8,0.7,0.7,0.1
08017,CO,-79.19,-77.43,72.7,24.1,48.5,1.3,1338,87.3,0.1,9.3,0.2,0.0,0.0
08019,CO,17.11,18.87,31.9,64.9,-32.9,1.7,8011,87.8,0.4,6.2,0.9,0.4,0.1
08021,CO,-18.34,-16.58,43.8,53.0,-9.2,-4.7,5515,45.4,0.1,51.6,0.3,0.6,0.0
08023,CO,15.21,16.97,29.2,67.6,-38.4,-5.3,2879,38.7,0.8,54.3,1.8,1.0,0.0
08025,CO,-48.94,-47.18,58.6,38.2,20.4,-1.1,5284,58.2,9.5,26.1,1.3,2.9,0.0
08027,CO,-36.99,-35.23,55.1,41.7,13.5,2.1,3996,90.6,0.3,3.5,0.5,0.9,0.0
08029,CO,-36.45,-34.69,54.3,42.5,11.8,0.9,24993,82.3,0.4,11.7,0.7,0.4,0.0
08031,CO,57.72,59.48,13.3,83.5,-70.2,-1.0,576943,58.7,8.0,24.5,3.9,0.5,0.2
08033,CO,-53.6,-51.84,62.0,34.8,27.2,1.7,1924,85.3,0.7,6.0,0.3,1.7,0.2
08035,CO,-7.17,-5.4,41.9,54.9,-12.9,1.1,266006,80.2,1.4,8.3,5.5,0.3,0.1
08037,CO,25.08,26.84,27.1,69.7,-42.7,-1.3,43263,68.6,0.6,26.8,1.4,0.2,0.1
08039,CO,-52.27,-50.5,61.4,35.4,26.0,1.6,20395,87.1,0.5,6.7,0.7,0.5,0.1
08041,CO,-10.08,-8.31,42.8,54.0,-11.3,0.2,558711,69.3,5.6,15.4,3.2,0.5,0.4
08043,CO,-39.4,-37.64,55.6,41.2,14.4,1.0,41204,77.8,4.3,11.6,0.7,1.6,0.1
08045,CO,2.14,3.91,36.8,60.0,-23.3,-1.4,46166,67.1,0.5,27.4,0.7,0.5,0.1
08047,CO,13.18,14.94,33.6,63.2,-29.6,1.7,4916,86.0,0.6,6.0,1.5,0.7,0.1
08049,CO,-0.83,0.94,39.4,57.4,-17.9,1.5,13090,87.5,0.4,8.0,0.6,0.3,0.1
08051,CO,30.24,32.0,26.2,70.6,-44.3,1.4,14028,86.1,0.4,8.0,0.7,0.4,0.0
08053,CO,-12.73,-10.97,44.8,52.0,-7.2,2.1,657,90.7,0.5,3.8,0.3,0.9,0.0
08055,CO,-8.84,-7.08,41.4,55.4,-14.0,-1.4,5722,66.0,0.7,27.4,0.4,1.0,0.0
08057,CO,-57.13,-55.36,63.4,33.4,30.0,1.5,1137,86.3,0.0,7.7,0.2,1.1,0.0
08059,CO,20.03,21.79,30.1,66.7,-36.7,0.4,469066,77.3,1.1,13.8,3.1,0.5,0.1
08061,CO,-75.89,-74.12,71.5,25.3,46.3,1.9,1099,88.8,0.3,5.2,0.8,0.0,0.1
08063,CO,-69.44,-67.68,68.0,28.8,39.2,0.3,5305,79.1,0.3,16.3,0.5,0.3,0.1
08065,CO,17.09,18.85,30.1,66.7,-36.6,-1.9,5884,62.7,0.5,31.1,0.9,0.6,0.1
08067,CO,19.17,20.93,30.6,66.2,-35.6,0.8,45269,78.8,0.3,11.0,0.7,4.7,0.0
08069,CO,18.12,19.88,31.1,65.7,-34.5,1.0,289333,81.2,1.0,10.6,2.4,0.4,0.1
08071,CO,-13.83,-12.07,43.0,53.9,-10.9,-2.6,12044,58.0,1.3,35.9,0.7,1.0,0.1
08073,CO,-65.74,-63.98,66.7,30.1,36.5,0.7,4485,74.4,6.1,13.4,0.7,1.3,0.3
08075,CO,-57.84,-56.08,63.2,33.6,29.6,0.5,17431,77.2,3.9,14.8,0.6,0.9,0.1
08077,CO,-24.9,-23.14,49.3,47.5,1.8,0.7,123055,80.2,0.6,12.8,1.1,0.6,0.1
08079,CO,-13.62,-11.86,45.2,51.7,-6.5,2.0,773,91.3,0.0,4.3,0.4,0.5,0.0
08081,CO,-64.23,-62.47,66.0,30.8,35.1,0.6,9993,80.5,0.6,13.6,0.4,0.9,0.0
08083,CO,-21.53,-19.77,47.9,48.9,-1.1,0.7,20464,74.2,0.2,10.0,0.5,10.5,0.1
08085,CO,-33.32,-31.56,52.5,44.3,8.2,0.0,33608,76.7,0.3,17.8,0.8,0.6,0.0
08087,CO,-49.84,-48.07,58.6,38.2,20.3,-1.9,21390,61.5,2.9,32.2,0.6,0.4,0.0
08089,CO,-27.13,-25.37,48.5,48.3,0.2,-2.8,14318,57.4,0.8,37.3,0.6,0.7,0.1
08091,CO,21.64,23.41,30.1,66.7,-36.6,1.9,4183,90.0,0.4,5.0,0.5,0.4,0.0
08093,CO,-17.03,-15.27,46.5,50.3,-3.9,1.7,14595,87.4,0.5,5.9,0.6,0.7,0.1
08095,CO,-64.17,-62.41,65.4,31.4,33.9,-0.5,3401,74.9,0.2,22.3,0.6,0.3,0.0
08097,CO,45.22,46.98,19.7,77.1,-57.4,1.1,14481,84.3,0.6,10.1,1.8,0.2,0.0
08099,CO,-51.5,-49.74,59.1,37.7,21.5,-2.2,8960,61.3,0.8,33.5,0.3,1.0,0.1
08101,CO,-5.25,-3.49,39.1,57.7,-18.5,-2.9,130863,54.6,1.8,38.0,1.0,0.8,0.1
08103,CO,-64.86,-63.09,66.7,30.2,36.5,1.5,4889,85.9,0.5,7.9,0.4,0.8,0.0
08105,CO,-23.76,-21.99,47.1,49.7,-2.6,-2.7,8959,57.6,0.5,37.0,0.3,1.0,0.0
08107,CO,28.53,30.29,27.0,69.8,-42.8,1.5,20060,87.4,0.6,7.4,0.7,0.3,0.2
08109,CO,3.87,5.63,35.6,61.2,-25.7,-2.3,5096,60.4,0.3,33.4,1.0,1.3,0.0
08111,CO,33.33,35.1,24.8,72.0,-47.1,1.3,600,85.5,0.0,9.3,0.0,0.3,0.0
08113,CO,50.72,52.48,17.4,79.4,-61.9,1.3,6515,85.4,0.3,9.2,0.8,0.6,0.0
08115,CO,-57.48,-55.71,63.2,33.6,29.6,0.9,1920,83.4,0.2,12.2,0.6,0.5,0.0
08117,CO,38.33,40.09,22.3,74.5,-52.2,0.5,25853,79.6,0.8,14.5,1.4,0.2,0.1
08119,CO,-36.37,-34.61,54.7,42.1,12.6,1.8,20544,87.0,0.6,5.8,0.8,0.5,0.0
08121,CO,-76.2,-74.44,71.4,25.4,46.0,1.3,3722,86.3,0.6,9.0,0.3,0.2,0.3
08123,CO,-21.53,-19.76,46.9,49.9,-3.1,-1.3,241833,66.4,1.2,26.5,1.8,0.4,0.1
08125,CO,-66.79,-65.03,66.4,30.4,36.0,-0.7,7320,74.1,0.2,23.3,0.3,0.2,0.0
09001,CT,19.93,21.69,29.7,67.1,-37.4,-0.3,743170,60.6,10.4,19.4,5.3,0.1,0.0
09003,CT,22.94,24.7,28.7,68.1,-39.4,0.2,713425,61.9,12.8,16.1,5.6,0.1,0.0
09005,CT,-8.15,-6.39,42.7,54.2,-11.5,1.7,151879,86.4,1.5,6.3,1.8,0.1,0.0
09007,CT,13.06,14.83,33.7,63.2,-29.5,1.7,135983,82.6,4.7,6.0,3.0,0.1,0.0
09009,CT,12.18,13.94,33.3,63.5,-30.3,0.2,690994,63.1,12.2,16.8,4.3,0.2,0.0
09011,CT,12.83,14.6,33.4,63.4,-29.9,1.1,216922,75.9,5.2,9.6,4.0,0.7,0.1
09013,CT,8.16,9.93,35.7,61.2,-25.5,1.5,123584,81.7,3.4,5.5,5.7,0.1,0.0
09015,CT,-10.43,-8.67,43.3,53.5,-10.1,1.1,93270,81.8,1.8,10.2,1.8,0.3,0.0
10001,DE,1.98,3.75,38.5,58.3,-19.7,2.0,139805,60.8,24.6,6.4,2.5,0.5,0.1
10003,DE,32.96,34.72,25.0,71.8,-46.7,1.4,449876,56.7,24.1,9.4,6.0,0.2,0.0
10005,DE,-11.22,-9.46,43.9,52.9,-9.0,1.5,193862,76.9,9.6,8.6,1.3,0.3,0.0
12001,FL,21.29,23.05,29.7,67.1,-37.3,0.8,227905,60.7,16.6,11.6,6.6,0.2,0.0
12003,FL,-73.41,-71.65,70.8,26.0,44.7,2.4,21638,78.8,14.1,3.3,0.5,0.4,0.1
12005,FL,-47.88,-46.12,59.5,37.3,22.3,1.7,139659,75.9,9.5,6.8,2.4,0.5,0.1
12007,FL,-57.51,-55.75,64.0,32.8,31.1,2.3,22992,72.2,19.7,4.8,0.5,0.2,0.0
12009,FL,-21.05,-19.29,47.9,48.9,-1.0,1.2,497095,74.2,8.6,9.8,2.6,0.3,0.1
12011,FL,17.21,18.97,30.3,66.5,-36.3,-1.6,1546038,35.9,25.1,30.5,3.8,0.1,0.0
12013,FL,-68.03,-66.27,68.4,28.4,40.0,2.3,10923,77.1,13.1,4.3,0.4,0.7,0.0
12015,FL,-34.19,-32.43,53.8,43.0,10.7,1.8,164240,84.6,4.4,6.3,1.3,0.2,0.0
12017,FL,-46.17,-44.41,58.9,37.9,21.0,1.9,131487,87.3,2.4,5.1,1.5,0.3,0.0
12019,FL,-39.63,-37.86,55.8,41.0,14.9,1.3,166139,71.2,11.1,9.3,3.3,0.3,0.2
12021,FL,-33.28,-31.52,52.2,44.7,7.5,-0.7,313169,67.5,5.2,23.6,1.4,0.1,0.0
12023,FL,-50.54,-48.77,60.8,36.0,24.8,2.0,54813,72.7,15.7,6.5,1.3,0.3,0.0
12027,FL,-43.22,-41.46,56.4,40.4,16.0,-0.7,27008,59.3,12.8,25.1,0.5,0.3,0.0
12029,FL,-70.8,-69.04,69.6,27.2,42.4,2.3,13730,82.5,9.9,3.8,0.4,0.4,0.0
12031,FL,-1.49,0.28,39.7,57.1,-17.5,1.4,781603,52.9,27.1,10.3,5.0,0.2,0.1
12033,FL,-19.75,-17.99,47.7,49.1,-1.3,2.0,258145,65.8,19.3,5.8,3.2,0.7,0.1
