date,state,chamber,dem_control_prob,proj_dem_mean,proj_control
2026-06-06,CO,House,0.9776,47.0,D
2026-06-06,CO,Senate,0.992,24.0,D
2026-06-06,CT,House,0.972,121.9,D
2026-06-06,CT,Senate,0.9397,28.5,D
2026-06-06,DE,House,0.9847,31.8,D
2026-06-06,DE,Senate,0.997,15.8,D
2026-06-06,FL,House,0.2125,49.8,R
2026-06-06,FL,Senate,0.0254,14.0,R
2026-06-06,GA,House,0.3745,88.7,R
2026-06-06,GA,Senate,0.2057,25.6,R
2026-06-06,HI,House,0.9974,44.6,D
2026-06-06,HI,Senate,1.0,22.0,D
2026-06-06,IA,House,0.2164,42.3,R
2026-06-06,IA,Senate,0.0136,19.4,R
2026-06-06,ID,House,0.0012,11.6,R
2026-06-06,ID,Senate,0.0003,6.4,R
2026-06-06,IL,House,0.9824,81.8,D
2026-06-06,IL,Senate,0.9977,42.7,D
2026-06-06,IN,House,0.0312,33.3,R
2026-06-06,IN,Senate,0.0023,11.9,R
2026-06-06,KS,House,0.0814,46.7,R
2026-06-06,KY,House,0.0098,22.4,R
2026-06-06,KY,Senate,0.0006,7.0,R
2026-06-06,MA,House,0.996,138.5,D
2026-06-06,MA,Senate,0.9944,34.6,D
2026-06-06,MD,House of Delegates,0.9971,105.1,D
2026-06-06,MD,Senate,0.995,35.5,D
2026-06-06,ME,House,0.7155,85.2,D
2026-06-06,ME,Senate,0.8706,22.2,D
2026-06-06,MI,House,0.6182,60.1,D
2026-06-06,MI,Senate,0.6606,21.9,D
2026-06-06,MN,House,0.7577,76.0,D
2026-06-06,MN,Senate,0.7815,38.3,D
2026-06-06,MO,House,0.041,59.6,R
2026-06-06,MO,Senate,0.001,11.5,R
2026-06-06,MT,House,0.1115,41.3,R
2026-06-06,MT,Senate,0.0153,19.4,R
2026-06-06,NC,House,0.3502,57.8,R
2026-06-06,NC,Senate,0.2529,23.2,R
2026-06-06,ND,House,0.0,10.3,R
2026-06-06,ND,Senate,0.0,6.1,R
2026-06-06,NE,Legislature,0.0053,18.2,R
2026-06-06,NH,House,0.6424,216.2,D
2026-06-06,NH,Senate,0.3464,11.4,R
2026-06-06,NM,House,0.9581,46.0,D
2026-06-06,NV,Assembly,0.9048,28.0,D
2026-06-06,NV,Senate,0.9515,13.0,D
2026-06-06,NY,Assembly,0.9802,107.7,D
2026-06-06,NY,Senate,0.9656,43.7,D
2026-06-06,OH,House,0.1485,40.5,R
2026-06-06,OH,Senate,0.0128,11.3,R
2026-06-06,OK,House,0.0048,20.3,R
2026-06-06,OK,Senate,0.0,8.5,R
2026-06-06,OR,House,0.955,39.1,D
2026-06-06,OR,Senate,0.9633,19.4,D
2026-06-06,PA,House,0.7157,108.7,D
2026-06-06,PA,Senate,0.2287,23.8,R
2026-06-06,RI,House,0.9782,62.0,D
2026-06-06,RI,Senate,0.9772,31.9,D
2026-06-06,SC,House,0.0681,43.4,R
2026-06-06,SD,House,0.007,7.0,R
2026-06-06,SD,Senate,0.006,4.6,R
2026-06-06,TN,House,0.0073,26.2,R
2026-06-06,TN,Senate,0.0009,6.6,R
2026-06-06,TX,House,0.304,71.0,R
2026-06-06,TX,Senate,0.0604,12.5,R
2026-06-06,UT,House,0.0119,18.3,R
2026-06-06,UT,Senate,0.0001,6.8,R
2026-06-06,VT,House,0.9813,124.2,D
2026-06-06,VT,Senate,0.9984,27.5,D
2026-06-06,WA,House,0.9637,64.1,D
2026-06-06,WA,Senate,0.9884,30.1,D
2026-06-06,WI,Assembly,0.5743,51.5,D
2026-06-06,WI,Senate,0.8519,18.5,D
2026-06-06,WV,House of Delegates,0.0007,12.9,R
2026-06-06,WV,Senate,0.0,2.2,R
2026-06-06,WY,House,0.0036,7.9,R
2026-06-06,WY,Senate,0.0,2.5,R
2026-06-07,AK,House,0.0728,16.8,Coalition
2026-06-07,AK,Senate,0.0294,8.9,Coalition
2026-06-07,AL,House,0.0133,30.4,R
2026-06-07,AL,Senate,0.0057,9.0,R
2026-06-07,AR,House,0.0095,24.0,R
2026-06-07,AR,Senate,0.0004,6.8,R
2026-06-07,AZ,House,0.4537,30.6,R
2026-06-07,AZ,Senate,0.5309,16.0,D
2026-06-07,CA,Assembly,0.9941,62.5,D
2026-06-07,CA,Senate,0.9996,31.3,D
2026-06-07,CO,House,0.9774,47.0,D
2026-06-07,CO,Senate,0.992,23.9,D
2026-06-07,CT,House,0.9716,121.8,D
2026-06-07,CT,Senate,0.9389,28.5,D
2026-06-07,DE,House,0.9844,31.8,D
2026-06-07,DE,Senate,0.997,15.8,D
2026-06-07,FL,House,0.2105,49.7,R
2026-06-07,FL,Senate,0.0249,14.0,R
2026-06-07,GA,House,0.3724,88.7,R
2026-06-07,GA,Senate,0.2032,25.6,R
2026-06-07,HI,House,0.9974,44.6,D
2026-06-07,HI,Senate,1.0,22.0,D
2026-06-07,IA,House,0.2143,42.2,R
2026-06-07,IA,Senate,0.0136,19.4,R
2026-06-07,ID,House,0.0012,11.6,R
2026-06-07,ID,Senate,0.0003,6.4,R
2026-06-07,IL,House,0.9824,81.8,D
2026-06-07,IL,Senate,0.9977,42.7,D
2026-06-07,IN,House,0.0311,33.3,R
2026-06-07,IN,Senate,0.0022,11.9,R
2026-06-07,KS,House,0.0805,46.6,R
2026-06-07,KY,House,0.0096,22.3,R
2026-06-07,KY,Senate,0.0006,6.9,R
2026-06-07,MA,House,0.996,138.4,D
2026-06-07,MA,Senate,0.9944,34.6,D
2026-06-07,MD,House of Delegates,0.9971,105.1,D
2026-06-07,MD,Senate,0.995,35.5,D
2026-06-07,ME,House,0.7167,85.2,D
2026-06-07,ME,Senate,0.8714,22.2,D
2026-06-07,MI,House,0.6155,60.1,D
2026-06-07,MI,Senate,0.658,21.8,D
2026-06-07,MN,House,0.7552,75.9,D
2026-06-07,MN,Senate,0.7796,38.3,D
2026-06-07,MO,House,0.0398,59.5,R
2026-06-07,MO,Senate,0.001,11.5,R
2026-06-07,MT,House,0.1102,41.3,R
2026-06-07,MT,Senate,0.0153,19.4,R
2026-06-07,NC,House,0.3459,57.7,R
2026-06-07,NC,Senate,0.2505,23.2,R
2026-06-07,ND,House,0.0,10.3,R
2026-06-07,ND,Senate,0.0,6.1,R
2026-06-07,NE,Legislature,0.0048,18.1,R
2026-06-07,NH,House,0.6392,215.9,D
2026-06-07,NH,Senate,0.3437,11.3,R
2026-06-07,NM,House,0.9579,46.0,D
2026-06-07,NV,Assembly,0.9037,28.0,D
2026-06-07,NV,Senate,0.9506,13.0,D
2026-06-07,NY,Assembly,0.9802,107.6,D
2026-06-07,NY,Senate,0.9653,43.6,D
2026-06-07,OH,House,0.1463,40.5,R
2026-06-07,OH,Senate,0.0125,11.3,R
2026-06-07,OK,House,0.0048,20.2,R
2026-06-07,OK,Senate,0.0,8.5,R
2026-06-07,OR,House,0.9545,39.1,D
2026-06-07,OR,Senate,0.963,19.4,D
2026-06-07,PA,House,0.7127,108.6,D
2026-06-07,PA,Senate,0.2273,23.8,R
2026-06-07,RI,House,0.9777,61.9,D
2026-06-07,RI,Senate,0.9767,31.9,D
2026-06-07,SC,House,0.0672,43.3,R
2026-06-07,SD,House,0.007,7.0,R
2026-06-07,SD,Senate,0.0059,4.6,R
2026-06-07,TN,House,0.0072,26.2,R
2026-06-07,TN,Senate,0.0009,6.6,R
2026-06-07,TX,House,0.3008,70.9,R
2026-06-07,TX,Senate,0.0589,12.4,R
2026-06-07,UT,House,0.0118,18.2,R
2026-06-07,UT,Senate,0.0001,6.8,R
2026-06-07,VT,House,0.9812,124.1,D
2026-06-07,VT,Senate,0.9984,27.5,D
2026-06-07,WA,House,0.9636,64.0,D
2026-06-07,WA,Senate,0.9883,30.1,D
2026-06-07,WI,Assembly,0.5718,51.5,D
2026-06-07,WI,Senate,0.8506,18.4,D
2026-06-07,WV,House of Delegates,0.0007,12.9,R
2026-06-07,WV,Senate,0.0,2.2,R
2026-06-07,WY,House,0.0036,7.9,R
2026-06-07,WY,Senate,0.0,2.5,R
2026-06-08,AK,House,0.072,16.8,Coalition
2026-06-08,AK,Senate,0.0292,8.9,Coalition
2026-06-08,AL,House,0.0134,30.4,R
2026-06-08,AL,Senate,0.0057,9.1,R
2026-06-08,AR,House,0.0095,24.1,R
2026-06-08,AR,Senate,0.0004,6.8,R
2026-06-08,AZ,House,0.4552,30.6,R
2026-06-08,AZ,Senate,0.5323,16.0,D
2026-06-08,CA,Assembly,0.9943,62.5,D
2026-06-08,CA,Senate,0.9996,31.3,D
2026-06-08,CO,House,0.9777,47.0,D
2026-06-08,CO,Senate,0.9921,24.0,D
2026-06-08,CT,House,0.972,121.8,D
2026-06-08,CT,Senate,0.9396,28.5,D
2026-06-08,DE,House,0.9847,31.8,D
2026-06-08,DE,Senate,0.997,15.8,D
2026-06-08,FL,House,0.2114,49.7,R
2026-06-08,FL,Senate,0.0251,14.0,R
2026-06-08,GA,House,0.3738,88.7,R
2026-06-08,GA,Senate,0.2048,25.6,R
2026-06-08,HI,House,0.9974,44.6,D
2026-06-08,HI,Senate,1.0,22.0,D
2026-06-08,IA,House,0.2152,42.2,R
2026-06-08,IA,Senate,0.0136,19.4,R
2026-06-08,ID,House,0.0012,11.6,R
2026-06-08,ID,Senate,0.0003,6.4,R
2026-06-08,IL,House,0.9824,81.8,D
2026-06-08,IL,Senate,0.9977,42.7,D
2026-06-08,IN,House,0.0311,33.3,R
2026-06-08,IN,Senate,0.0022,11.9,R
2026-06-08,KS,House,0.081,46.7,R
2026-06-08,KY,House,0.0096,22.4,R
2026-06-08,KY,Senate,0.0006,6.9,R
2026-06-08,MA,House,0.996,138.4,D
2026-06-08,MA,Senate,0.9945,34.6,D
2026-06-08,MD,House of Delegates,0.9971,105.1,D
2026-06-08,MD,Senate,0.995,35.5,D
2026-06-08,ME,House,0.7206,85.4,D
2026-06-08,ME,Senate,0.8743,22.2,D
2026-06-08,MI,House,0.6166,60.1,D
2026-06-08,MI,Senate,0.6598,21.8,D
2026-06-08,MN,House,0.7564,75.9,D
2026-06-08,MN,Senate,0.7809,38.3,D
2026-06-08,MO,House,0.0404,59.5,R
2026-06-08,MO,Senate,0.001,11.5,R
2026-06-08,MT,House,0.1091,41.3,R
2026-06-08,MT,Senate,0.0152,19.4,R
2026-06-08,NC,House,0.3486,57.7,R
2026-06-08,NC,Senate,0.2515,23.2,R
2026-06-08,ND,House,0.0,10.3,R
2026-06-08,ND,Senate,0.0,6.1,R
2026-06-08,NE,Legislature,0.0048,18.1,R
2026-06-08,NH,House,0.641,216.1,D
2026-06-08,NH,Senate,0.3451,11.4,R
2026-06-08,NM,House,0.9583,46.0,D
2026-06-08,NV,Assembly,0.9049,28.0,D
2026-06-08,NV,Senate,0.9514,13.0,D
2026-06-08,NY,Assembly,0.9802,107.7,D
2026-06-08,NY,Senate,0.9655,43.6,D
2026-06-08,OH,House,0.1473,40.5,R
2026-06-08,OH,Senate,0.0126,11.3,R
2026-06-08,OK,House,0.0048,20.3,R
2026-06-08,OK,Senate,0.0,8.5,R
2026-06-08,OR,House,0.9551,39.1,D
2026-06-08,OR,Senate,0.9632,19.4,D
2026-06-08,PA,House,0.7149,108.7,D
2026-06-08,PA,Senate,0.2279,23.8,R
2026-06-08,RI,House,0.9783,62.0,D
2026-06-08,RI,Senate,0.9772,31.9,D
2026-06-08,SC,House,0.0673,43.4,R
2026-06-08,SD,House,0.007,7.0,R
2026-06-08,SD,Senate,0.006,4.6,R
2026-06-08,TN,House,0.0072,26.2,R
2026-06-08,TN,Senate,0.0009,6.6,R
2026-06-08,TX,House,0.3021,71.0,R
2026-06-08,TX,Senate,0.0591,12.4,R
2026-06-08,UT,House,0.0119,18.3,R
2026-06-08,UT,Senate,0.0001,6.8,R
2026-06-08,VT,House,0.9814,124.2,D
2026-06-08,VT,Senate,0.9984,27.5,D
2026-06-08,WA,House,0.9637,64.1,D
2026-06-08,WA,Senate,0.9884,30.1,D
2026-06-08,WI,Assembly,0.5732,51.5,D
2026-06-08,WI,Senate,0.8513,18.4,D
2026-06-08,WV,House of Delegates,0.0007,12.9,R
2026-06-08,WV,Senate,0.0,2.2,R
2026-06-08,WY,House,0.0036,7.9,R
2026-06-08,WY,Senate,0.0,2.5,R
2026-06-09,AK,House,0.0725,16.8,Coalition
2026-06-09,AK,Senate,0.0293,8.9,Coalition
2026-06-09,AL,House,0.0133,30.4,R
2026-06-09,AL,Senate,0.0057,9.1,R
2026-06-09,AR,House,0.0095,24.1,R
2026-06-09,AR,Senate,0.0004,6.8,R
2026-06-09,AZ,House,0.455,30.6,R
2026-06-09,AZ,Senate,0.5322,16.0,D
2026-06-09,CA,Assembly,0.9943,62.5,D
2026-06-09,CA,Senate,0.9996,31.3,D
2026-06-09,CO,House,0.9777,47.0,D
2026-06-09,CO,Senate,0.9922,24.0,D
2026-06-09,CT,House,0.9721,121.8,D
2026-06-09,CT,Senate,0.9398,28.5,D
2026-06-09,DE,House,0.9847,31.8,D
2026-06-09,DE,Senate,0.997,15.8,D
2026-06-09,FL,House,0.2106,49.7,R
2026-06-09,FL,Senate,0.025,14.0,R
2026-06-09,GA,House,0.3735,88.7,R
2026-06-09,GA,Senate,0.2042,25.6,R
2026-06-09,HI,House,0.9974,44.6,D
2026-06-09,HI,Senate,1.0,22.0,D
2026-06-09,IA,House,0.2148,42.2,R
2026-06-09,IA,Senate,0.0136,19.4,R
2026-06-09,ID,House,0.0012,11.6,R
2026-06-09,ID,Senate,0.0003,6.4,R
2026-06-09,IL,House,0.9825,81.8,D
2026-06-09,IL,Senate,0.9977,42.7,D
2026-06-09,IN,House,0.0311,33.3,R
2026-06-09,IN,Senate,0.0022,11.9,R
2026-06-09,KS,House,0.081,46.7,R
2026-06-09,KY,House,0.0095,22.4,R
2026-06-09,KY,Senate,0.0006,6.9,R
2026-06-09,MA,House,0.996,138.4,D
2026-06-09,MA,Senate,0.9945,34.6,D
2026-06-09,MD,House of Delegates,0.9971,105.1,D
2026-06-09,MD,Senate,0.995,35.5,D
2026-06-09,ME,House,0.716,85.2,D
2026-06-09,ME,Senate,0.8715,22.2,D
2026-06-09,MI,House,0.6167,60.1,D
2026-06-09,MI,Senate,0.6595,21.8,D
2026-06-09,MN,House,0.7567,75.9,D
2026-06-09,MN,Senate,0.7812,38.3,D
2026-06-09,MO,House,0.0401,59.5,R
2026-06-09,MO,Senate,0.001,11.5,R
2026-06-09,MT,House,0.1091,41.3,R
2026-06-09,MT,Senate,0.0152,19.4,R
2026-06-09,NC,House,0.3478,57.7,R
2026-06-09,NC,Senate,0.2508,23.2,R
2026-06-09,ND,House,0.0,10.3,R
2026-06-09,ND,Senate,0.0,6.1,R
2026-06-09,NE,Legislature,0.0048,18.1,R
2026-06-09,NH,House,0.6412,216.1,D
2026-06-09,NH,Senate,0.3448,11.4,R
2026-06-09,NM,House,0.9584,46.0,D
2026-06-09,NV,Assembly,0.9052,28.0,D
2026-06-09,NV,Senate,0.9516,13.0,D
2026-06-09,NY,Assembly,0.9802,107.7,D
2026-06-09,NY,Senate,0.9656,43.6,D
2026-06-09,OH,House,0.1471,40.5,R
2026-06-09,OH,Senate,0.0125,11.3,R
2026-06-09,OK,House,0.0048,20.3,R
2026-06-09,OK,Senate,0.0,8.5,R
2026-06-09,OR,House,0.9551,39.1,D
2026-06-09,OR,Senate,0.9632,19.4,D
2026-06-09,PA,House,0.7151,108.7,D
2026-06-09,PA,Senate,0.2276,23.8,R
2026-06-09,RI,House,0.9784,62.0,D
2026-06-09,RI,Senate,0.9772,31.9,D
2026-06-09,SC,House,0.0673,43.4,R
2026-06-09,SD,House,0.007,7.0,R
2026-06-09,SD,Senate,0.006,4.6,R
2026-06-09,TN,House,0.0072,26.2,R
2026-06-09,TN,Senate,0.0009,6.6,R
2026-06-09,TX,House,0.302,71.0,R
2026-06-09,TX,Senate,0.059,12.4,R
2026-06-09,UT,House,0.0118,18.3,R
2026-06-09,UT,Senate,0.0001,6.8,R
2026-06-09,VT,House,0.9814,124.2,D
2026-06-09,VT,Senate,0.9984,27.5,D
2026-06-09,WA,House,0.9638,64.1,D
2026-06-09,WA,Senate,0.9884,30.1,D
2026-06-09,WI,Assembly,0.5733,51.5,D
2026-06-09,WI,Senate,0.8516,18.4,D
2026-06-09,WV,House of Delegates,0.0007,12.9,R
2026-06-09,WV,Senate,0.0,2.2,R
2026-06-09,WY,House,0.0036,7.9,R
2026-06-09,WY,Senate,0.0,2.5,R
2026-06-10,AK,House,0.072,16.8,Coalition
2026-06-10,AK,Senate,0.0292,8.9,Coalition
2026-06-10,AL,House,0.0133,30.4,R
2026-06-10,AL,Senate,0.0057,9.1,R
2026-06-10,AR,House,0.0095,24.1,R
2026-06-10,AR,Senate,0.0004,6.8,R
2026-06-10,AZ,House,0.4548,30.6,R
2026-06-10,AZ,Senate,0.532,16.0,D
2026-06-10,CA,Assembly,0.9944,62.5,D
2026-06-10,CA,Senate,0.9996,31.3,D
2026-06-10,CO,House,0.9779,47.0,D
2026-06-10,CO,Senate,0.9922,24.0,D
2026-06-10,CT,House,0.9722,121.9,D
2026-06-10,CT,Senate,0.94,28.5,D
2026-06-10,DE,House,0.9848,31.8,D
2026-06-10,DE,Senate,0.997,15.8,D
2026-06-10,FL,House,0.2101,49.7,R
2026-06-10,FL,Senate,0.0249,14.0,R
2026-06-10,GA,House,0.3734,88.7,R
2026-06-10,GA,Senate,0.2038,25.6,R
2026-06-10,HI,House,0.9974,44.6,D
2026-06-10,HI,Senate,1.0,22.0,D
2026-06-10,IA,House,0.2146,42.2,R
2026-06-10,IA,Senate,0.0136,19.4,R
2026-06-10,ID,House,0.0012,11.6,R
2026-06-10,ID,Senate,0.0003,6.4,R
2026-06-10,IL,House,0.9826,81.8,D
2026-06-10,IL,Senate,0.9977,42.7,D
2026-06-10,IN,House,0.0308,33.3,R
2026-06-10,IN,Senate,0.0022,11.9,R
2026-06-10,KS,House,0.0809,46.7,R
2026-06-10,KY,House,0.0094,22.4,R
2026-06-10,KY,Senate,0.0006,6.9,R
2026-06-10,MA,House,0.996,138.4,D
2026-06-10,MA,Senate,0.9945,34.6,D
2026-06-10,MD,House of Delegates,0.9971,105.1,D
2026-06-10,MD,Senate,0.995,35.5,D
2026-06-10,ME,House,0.7174,85.3,D
2026-06-10,ME,Senate,0.8724,22.2,D
2026-06-10,MI,House,0.617,60.1,D
2026-06-10,MI,Senate,0.6596,21.8,D
2026-06-10,MN,House,0.7638,76.2,D
2026-06-10,MN,Senate,0.7882,38.4,D
2026-06-10,MO,House,0.04,59.5,R
2026-06-10,MO,Senate,0.001,11.5,R
2026-06-10,MT,House,0.1101,41.3,R
2026-06-10,MT,Senate,0.0153,19.4,R
2026-06-10,NC,House,0.3476,57.7,R
2026-06-10,NC,Senate,0.2505,23.2,R
2026-06-10,ND,House,0.0,10.3,R
2026-06-10,ND,Senate,0.0,6.1,R
2026-06-10,NE,Legislature,0.0048,18.1,R
2026-06-10,NH,House,0.6414,216.1,D
2026-06-10,NH,Senate,0.3444,11.4,R
2026-06-10,NM,House,0.9585,46.0,D
2026-06-10,NV,Assembly,0.9052,28.0,D
2026-06-10,NV,Senate,0.9517,13.0,D
2026-06-10,NY,Assembly,0.9802,107.7,D
2026-06-10,NY,Senate,0.9657,43.6,D
2026-06-10,OH,House,0.1467,40.5,R
2026-06-10,OH,Senate,0.0124,11.3,R
2026-06-10,OK,House,0.0048,20.3,R
2026-06-10,OK,Senate,0.0,8.5,R
2026-06-10,OR,House,0.9552,39.1,D
2026-06-10,OR,Senate,0.9633,19.4,D
2026-06-10,PA,House,0.7156,108.7,D
2026-06-10,PA,Senate,0.2274,23.8,R
2026-06-10,RI,House,0.9785,62.0,D
2026-06-10,RI,Senate,0.9774,31.9,D
2026-06-10,SC,House,0.0672,43.4,R
2026-06-10,SD,House,0.007,7.0,R
2026-06-10,SD,Senate,0.0059,4.6,R
2026-06-10,TN,House,0.0071,26.2,R
2026-06-10,TN,Senate,0.0009,6.6,R
2026-06-10,TX,House,0.3016,71.0,R
2026-06-10,TX,Senate,0.0589,12.4,R
2026-06-10,UT,House,0.0115,18.3,R
2026-06-10,UT,Senate,0.0001,6.8,R
2026-06-10,VT,House,0.9814,124.2,D
2026-06-10,VT,Senate,0.9984,27.5,D
2026-06-10,WA,House,0.9639,64.1,D
2026-06-10,WA,Senate,0.9884,30.1,D
2026-06-10,WI,Assembly,0.5732,51.5,D
2026-06-10,WI,Senate,0.8519,18.4,D
2026-06-10,WV,House of Delegates,0.0007,12.9,R
2026-06-10,WV,Senate,0.0,2.2,R
2026-06-10,WY,House,0.0036,7.9,R
2026-06-10,WY,Senate,0.0,2.5,R
2026-06-11,AK,House,0.0726,16.9,Coalition
2026-06-11,AK,Senate,0.0293,8.9,Coalition
2026-06-11,AL,House,0.0133,30.4,R
2026-06-11,AL,Senate,0.0057,9.1,R
2026-06-11,AR,House,0.0095,24.0,R
2026-06-11,AR,Senate,0.0004,6.8,R
2026-06-11,AZ,House,0.455,30.6,R
2026-06-11,AZ,Senate,0.5319,16.0,D
2026-06-11,CA,Assembly,0.9944,62.5,D
2026-06-11,CA,Senate,0.9996,31.3,D
2026-06-11,CO,House,0.978,47.0,D
2026-06-11,CO,Senate,0.9924,24.0,D
2026-06-11,CT,House,0.9723,121.9,D
2026-06-11,CT,Senate,0.9403,28.5,D
2026-06-11,DE,House,0.9848,31.8,D
2026-06-11,DE,Senate,0.997,15.8,D
2026-06-11,FL,House,0.2098,49.7,R
2026-06-11,FL,Senate,0.0248,14.0,R
2026-06-11,GA,House,0.373,88.7,R
2026-06-11,GA,Senate,0.2032,25.6,R
2026-06-11,HI,House,0.9974,44.6,D
2026-06-11,HI,Senate,1.0,22.0,D
2026-06-11,IA,House,0.2145,42.2,R
2026-06-11,IA,Senate,0.0136,19.4,R
2026-06-11,ID,House,0.0012,11.6,R
2026-06-11,ID,Senate,0.0003,6.4,R
2026-06-11,IL,House,0.9827,81.8,D
2026-06-11,IL,Senate,0.9977,42.7,D
2026-06-11,IN,House,0.0307,33.3,R
2026-06-11,IN,Senate,0.0022,11.9,R
2026-06-11,KS,House,0.0808,46.7,R
2026-06-11,KY,House,0.0094,22.3,R
2026-06-11,KY,Senate,0.0006,6.9,R
2026-06-11,MA,House,0.996,138.4,D
2026-06-11,MA,Senate,0.9945,34.6,D
2026-06-11,MD,House of Delegates,0.9971,105.1,D
2026-06-11,MD,Senate,0.995,35.5,D
2026-06-11,ME,House,0.7176,85.3,D
2026-06-11,ME,Senate,0.8728,22.2,D
2026-06-11,MI,House,0.6172,60.1,D
2026-06-11,MI,Senate,0.6596,21.8,D
2026-06-11,MN,House,0.7639,76.2,D
2026-06-11,MN,Senate,0.7884,38.4,D
2026-06-11,MO,House,0.0399,59.5,R
2026-06-11,MO,Senate,0.001,11.5,R
2026-06-11,MT,House,0.109,41.3,R
2026-06-11,MT,Senate,0.015,19.4,R
2026-06-11,NC,House,0.3473,57.7,R
2026-06-11,NC,Senate,0.2503,23.2,R
2026-06-11,ND,House,0.0,10.3,R
2026-06-11,ND,Senate,0.0,6.1,R
2026-06-11,NE,Legislature,0.0048,18.1,R
2026-06-11,NH,House,0.6418,216.1,D
2026-06-11,NH,Senate,0.344,11.3,R
2026-06-11,NM,House,0.9585,46.0,D
2026-06-11,NV,Assembly,0.9055,28.0,D
2026-06-11,NV,Senate,0.9519,13.0,D
2026-06-11,NY,Assembly,0.9803,107.7,D
2026-06-11,NY,Senate,0.9659,43.6,D
2026-06-11,OH,House,0.1464,40.5,R
2026-06-11,OH,Senate,0.0124,11.3,R
2026-06-11,OK,House,0.0048,20.3,R
2026-06-11,OK,Senate,0.0,8.5,R
2026-06-11,OR,House,0.9554,39.1,D
2026-06-11,OR,Senate,0.9634,19.4,D
2026-06-11,PA,House,0.7156,108.7,D
2026-06-11,PA,Senate,0.2273,23.8,R
2026-06-11,RI,House,0.9787,62.0,D
2026-06-11,RI,Senate,0.9776,31.9,D
2026-06-11,SC,House,0.0672,43.3,R
2026-06-11,SD,House,0.007,7.0,R
2026-06-11,SD,Senate,0.0059,4.6,R
2026-06-11,TN,House,0.0071,26.2,R
2026-06-11,TN,Senate,0.0009,6.6,R
2026-06-11,TX,House,0.3015,71.0,R
2026-06-11,TX,Senate,0.0586,12.4,R
2026-06-11,UT,House,0.0115,18.2,R
2026-06-11,UT,Senate,0.0001,6.8,R
2026-06-11,VT,House,0.9815,124.2,D
2026-06-11,VT,Senate,0.9984,27.5,D
2026-06-11,WA,House,0.964,64.1,D
2026-06-11,WA,Senate,0.9885,30.1,D
2026-06-11,WI,Assembly,0.5727,51.5,D
2026-06-11,WI,Senate,0.8524,18.4,D
2026-06-11,WV,House of Delegates,0.0007,12.9,R
2026-06-11,WV,Senate,0.0,2.2,R
2026-06-11,WY,House,0.0036,7.9,R
2026-06-11,WY,Senate,0.0,2.5,R
2026-06-12,AK,House,0.0726,16.9,Coalition
2026-06-12,AK,Senate,0.0293,8.9,Coalition
2026-06-12,AL,House,0.0132,30.4,R
2026-06-12,AL,Senate,0.0057,9.1,R
2026-06-12,AR,House,0.0095,24.1,R
2026-06-12,AR,Senate,0.0004,6.8,R
2026-06-12,AZ,House,0.4551,30.6,R
2026-06-12,AZ,Senate,0.5322,16.0,D
2026-06-12,CA,Assembly,0.9944,62.5,D
2026-06-12,CA,Senate,0.9996,31.3,D
2026-06-12,CO,House,0.978,47.0,D
2026-06-12,CO,Senate,0.9924,24.0,D
2026-06-12,CT,House,0.9723,121.9,D
2026-06-12,CT,Senate,0.9405,28.6,D
2026-06-12,DE,House,0.9848,31.8,D
2026-06-12,DE,Senate,0.997,15.8,D
2026-06-12,FL,House,0.2099,49.7,R
2026-06-12,FL,Senate,0.0248,14.0,R
2026-06-12,GA,House,0.3732,88.7,R
2026-06-12,GA,Senate,0.2033,25.6,R
2026-06-12,HI,House,0.9974,44.6,D
2026-06-12,HI,Senate,1.0,22.0,D
2026-06-12,IA,House,0.2144,42.2,R
2026-06-12,IA,Senate,0.0136,19.4,R
2026-06-12,ID,House,0.0012,11.6,R
2026-06-12,ID,Senate,0.0003,6.4,R
2026-06-12,IL,House,0.983,81.8,D
2026-06-12,IL,Senate,0.9977,42.7,D
2026-06-12,IN,House,0.0307,33.3,R
2026-06-12,IN,Senate,0.0022,11.9,R
2026-06-12,KS,House,0.0807,46.7,R
2026-06-12,KY,House,0.0094,22.4,R
2026-06-12,KY,Senate,0.0006,6.9,R
2026-06-12,MA,House,0.996,138.4,D
2026-06-12,MA,Senate,0.9945,34.6,D
2026-06-12,MD,House of Delegates,0.9971,105.1,D
2026-06-12,MD,Senate,0.995,35.5,D
2026-06-12,ME,House,0.7178,85.3,D
2026-06-12,ME,Senate,0.8732,22.2,D
2026-06-12,MI,House,0.6175,60.1,D
2026-06-12,MI,Senate,0.6601,21.8,D
2026-06-12,MN,House,0.7644,76.2,D
2026-06-12,MN,Senate,0.789,38.5,D
2026-06-12,MO,House,0.04,59.5,R
2026-06-12,MO,Senate,0.001,11.5,R
2026-06-12,MT,House,0.1082,41.3,R
2026-06-12,MT,Senate,0.0146,19.3,R
2026-06-12,NC,House,0.3474,57.7,R
2026-06-12,NC,Senate,0.2504,23.2,R
2026-06-12,ND,House,0.0,10.3,R
2026-06-12,ND,Senate,0.0,6.1,R
2026-06-12,NE,Legislature,0.0048,18.1,R
2026-06-12,NH,House,0.6424,216.1,D
2026-06-12,NH,Senate,0.3444,11.4,R
2026-06-12,NM,House,0.9587,46.0,D
2026-06-12,NV,Assembly,0.9058,28.0,D
2026-06-12,NV,Senate,0.952,13.0,D
2026-06-12,NY,Assembly,0.9804,107.7,D
2026-06-12,NY,Senate,0.9661,43.7,D
2026-06-12,OH,House,0.1464,40.5,R
2026-06-12,OH,Senate,0.0124,11.3,R
