code,geoid,state,chamber,district,name,pres16_total,pres16_dem,pres16_rep,pres20_total,pres20_dem,pres20_rep,pres24_total,pres24_dem,pres24_rep,margin_2016,margin_2020,margin_2024
MT-H-45,30045,MT,lower,45,State House District 45,4656.0,2131.0,2158.0,5344.0,2728.0,2474.0,4830.0,2396.0,2279.0,-0.6295173700163208,4.882737408688966,2.502673796791444
MT-H-46,30046,MT,lower,46,State House District 46,4726.0,2076.0,2182.0,5485.0,2782.0,2514.0,4996.0,2417.0,2400.0,-2.489431658055425,5.0604229607250755,0.35291675316587084
MT-H-47,30047,MT,lower,47,State House District 47,3579.0,1600.0,1550.0,4200.0,2234.0,1787.0,3723.0,1855.0,1729.0,1.5873015873015872,11.116637652325293,3.515625
MT-H-48,30048,MT,lower,48,State House District 48,3868.0,1451.0,2057.0,5080.0,2157.0,2744.0,5034.0,2066.0,2786.0,-17.27480045610034,-11.9771475209141,-14.83924154987634
MT-H-49,30049,MT,lower,49,State House District 49,3354.0,1187.0,1879.0,3818.0,1529.0,2168.0,3633.0,1410.0,2100.0,-22.570123939986953,-17.28428455504463,-19.65811965811966
MT-H-50,30050,MT,lower,50,State House District 50,3764.0,1200.0,2279.0,4799.0,1760.0,2921.0,5104.0,1785.0,3168.0,-31.014659384880712,-24.802392651142917,-27.922471229557843
MT-H-51,30051,MT,lower,51,State House District 51,4977.0,1831.0,2784.0,5755.0,2390.0,3217.0,5392.0,2164.0,3059.0,-20.650054171180933,-14.749420367397894,-17.13574573999617
MT-H-52,30052,MT,lower,52,State House District 52,6484.0,2107.0,3913.0,8221.0,3014.0,5022.0,8048.0,2845.0,4975.0,-30.0,-24.987555998008958,-27.237851662404093
MT-H-53,30053,MT,lower,53,State House District 53,7383.0,1861.0,5048.0,9712.0,2815.0,6646.0,10179.0,2901.0,7002.0,-46.128238529454336,-40.49254835641053,-41.41169342623448
MT-H-54,30054,MT,lower,54,State House District 54,4520.0,1214.0,2956.0,5343.0,1571.0,3615.0,5202.0,1427.0,3617.0,-41.774580335731414,-39.41380640185114,-43.41792228390167
MT-H-55,30055,MT,lower,55,State House District 55,5967.0,1828.0,3748.0,7052.0,2421.0,4468.0,7298.0,2353.0,4719.0,-34.433285509325685,-29.714036870373057,-33.455882352941174
MT-H-60,30060,MT,lower,60,State House District 60,6073.0,2717.0,2790.0,8019.0,4190.0,3591.0,7599.0,3786.0,3579.0,-1.3255856183039767,7.698239300861072,2.810590631364562
MT-H-61,30061,MT,lower,61,State House District 61,2854.0,1756.0,756.0,3383.0,2408.0,862.0,3171.0,2189.0,875.0,39.80891719745223,47.2782874617737,42.885117493472585
MT-H-56,30056,MT,lower,56,State House District 56,5871.0,1079.0,4459.0,6941.0,1396.0,5419.0,7111.0,1294.0,5636.0,-61.03286384976526,-59.03154805575935,-62.65512265512265
MT-H-57,30057,MT,lower,57,State House District 57,6752.0,2999.0,3247.0,8266.0,4175.0,3943.0,7941.0,3870.0,3844.0,-3.970541146333654,2.857846760285785,0.33704952035260566
MT-H-58,30058,MT,lower,58,State House District 58,5409.0,2323.0,2600.0,6818.0,3467.0,3156.0,7101.0,3550.0,3308.0,-5.626650416412756,4.69575720972369,3.5287255759696703
MT-H-59,30059,MT,lower,59,State House District 59,6392.0,3571.0,2287.0,8290.0,5176.0,2904.0,8308.0,5103.0,2960.0,21.91874359849778,28.118811881188122,26.578196700979785
MT-H-62,30062,MT,lower,62,State House District 62,3130.0,1555.0,1184.0,4050.0,2283.0,1587.0,3944.0,2085.0,1707.0,13.545089448703907,17.984496124031008,9.968354430379748
MT-H-63,30063,MT,lower,63,State House District 63,2802.0,1399.0,1092.0,4014.0,2347.0,1530.0,3967.0,2182.0,1653.0,12.3243677238057,21.072994583440803,13.79400260756193
MT-H-64,30064,MT,lower,64,State House District 64,4611.0,2226.0,1852.0,7496.0,4251.0,2979.0,7439.0,3940.0,3254.0,9.171162334477685,17.593360995850624,9.535724214623297
MT-H-65,30065,MT,lower,65,State House District 65,5174.0,2656.0,1980.0,6442.0,3799.0,2454.0,6129.0,3499.0,2419.0,14.581535806729939,21.509675355829202,18.249408583981076
MT-H-66,30066,MT,lower,66,State House District 66,8296.0,3706.0,3827.0,10698.0,5351.0,5015.0,10667.0,5049.0,5263.0,-1.6062657639718572,3.241366004244646,-2.0752521334367726
MT-H-67,30067,MT,lower,67,State House District 67,2787.0,850.0,1636.0,4179.0,1581.0,2425.0,4319.0,1536.0,2627.0,-31.61705551086082,-21.06839740389416,-26.207062214748976
MT-H-100,30100,MT,lower,100,State House District 100,3784.0,2492.0,823.0,4800.0,3634.0,1038.0,4486.0,3211.0,1081.0,50.346907993966816,55.56506849315068,49.62721342031687
MT-H-68,30068,MT,lower,68,State House District 68,6263.0,1602.0,4132.0,8207.0,2600.0,5366.0,8299.0,2692.0,5369.0,-44.12277642134635,-34.722570926437356,-33.20927924575115
MT-H-69,30069,MT,lower,69,State House District 69,5653.0,1384.0,3932.0,7250.0,2055.0,5036.0,7632.0,1972.0,5463.0,-47.93077501881113,-42.039204625581725,-46.95359784801614
MT-S-30,30030,MT,upper,30,State Senate District 30,12464.0,6288.0,5078.0,16309.0,9366.0,6495.0,15907.0,8889.0,6539.0,10.64578567657927,18.10100245886136,15.232045631319679
MT-S-31,30031,MT,upper,31,State Senate District 31,5984.0,3311.0,1940.0,7434.0,4691.0,2449.0,7116.0,4274.0,2582.0,26.109312511902495,31.400560224089634,24.67911318553092
MT-S-32,30032,MT,upper,32,State Senate District 32,7413.0,3625.0,2943.0,11509.0,6598.0,4509.0,11405.0,6122.0,4906.0,10.383678440925701,18.80795894480958,11.026478055857817
MT-S-33,30033,MT,upper,33,State Senate District 33,13471.0,6362.0,5808.0,17140.0,9150.0,7469.0,16796.0,8548.0,7681.0,4.552177485620378,10.114928696070763,5.342288495902396
MT-S-34,30034,MT,upper,34,State Senate District 34,9050.0,2453.0,5768.0,12386.0,4182.0,7791.0,12618.0,4228.0,7997.0,-40.32356161050967,-30.14282134803307,-30.830265848670756
MT-S-35,30035,MT,upper,35,State Senate District 35,11290.0,2798.0,7760.0,13900.0,4043.0,9550.0,14514.0,3888.0,10200.0,-46.99753741238871,-40.513499595379976,-44.804088586030666
MT-S-36,30036,MT,upper,36,State Senate District 36,9278.0,4807.0,3598.0,10678.0,5882.0,4465.0,10543.0,5405.0,4733.0,14.38429506246282,13.69479076060694,6.628526336555534
MT-S-37,30037,MT,upper,37,State Senate District 37,10233.0,5444.0,3912.0,11497.0,6491.0,4697.0,11050.0,5778.0,4832.0,16.374519025224455,16.035037540221666,8.91611687087653
MT-S-38,30038,MT,upper,38,State Senate District 38,11579.0,3179.0,7550.0,13865.0,4254.0,9308.0,14216.0,4041.0,9759.0,-40.74005033087892,-37.26588998672762,-41.434782608695656
MT-S-39,30039,MT,upper,39,State Senate District 39,10381.0,2082.0,7565.0,12569.0,2814.0,9464.0,13371.0,2773.0,10198.0,-56.83632217269617,-54.16191562143672,-57.24308071852594
MT-S-40,30040,MT,upper,40,State Senate District 40,10516.0,5054.0,4561.0,12766.0,6814.0,5616.0,12223.0,6193.0,5603.0,5.127405096203848,9.637972646822204,5.001695489996609
MT-S-41,30041,MT,upper,41,State Senate District 41,10099.0,4593.0,4629.0,12075.0,6123.0,5621.0,11765.0,5915.0,5410.0,-0.3903708523096942,4.274523160762943,4.459161147902869
MT-S-42,30042,MT,upper,42,State Senate District 42,10157.0,4051.0,5262.0,12921.0,5609.0,6968.0,13373.0,5726.0,7207.0,-13.00332868033931,-10.805438498847101,-11.451326065104771
MT-S-43,30043,MT,upper,43,State Senate District 43,10969.0,3101.0,7224.0,13565.0,4301.0,8982.0,14114.0,4158.0,9587.0,-39.932203389830505,-35.24053301212076,-39.497999272462714
MT-S-44,30044,MT,upper,44,State Senate District 44,11376.0,3122.0,7585.0,14940.0,4462.0,10131.0,15788.0,4326.0,11028.0,-41.683011114224335,-38.84739258548619,-43.649863227823374
MT-S-1,30001,MT,upper,1,State Senate District 1,10396.0,2230.0,7605.0,13207.0,3089.0,9841.0,13475.0,2878.0,10304.0,-54.651753940010174,-52.21964423820572,-56.33439538764983
MT-S-45,30045,MT,upper,45,State Senate District 45,11307.0,3937.0,6530.0,13953.0,5518.0,8137.0,14420.0,5450.0,8518.0,-24.77309639820388,-19.179787623581106,-21.964490263459336
MT-S-2,30002,MT,upper,2,State Senate District 2,10312.0,4293.0,5228.0,13439.0,6686.0,6417.0,13559.0,6413.0,6734.0,-9.82039701712005,2.052964969854232,-2.441621662736746
MT-S-46,30046,MT,upper,46,State Senate District 46,13166.0,6771.0,5336.0,15800.0,9160.0,6281.0,16172.0,8898.0,6737.0,11.852647228875856,18.645165468557735,13.821554205308603
MT-S-3,30003,MT,upper,3,State Senate District 3,9896.0,2521.0,6792.0,13069.0,3898.0,8905.0,13955.0,4033.0,9543.0,-45.86062493288951,-39.10802155744747,-40.58632881555687
MT-S-47,30047,MT,upper,47,State Senate District 47,11328.0,6127.0,4338.0,13574.0,8253.0,5000.0,13557.0,8095.0,4983.0,17.095078834209268,24.545385950350866,23.795687413977674
MT-S-4,30004,MT,upper,4,State Senate District 4,7757.0,2266.0,4898.0,9506.0,3244.0,5968.0,9849.0,3190.0,6351.0,-36.7392518146287,-29.57012592270951,-33.130699088145896
MT-S-48,30048,MT,upper,48,State Senate District 48,11601.0,7262.0,3173.0,12926.0,9200.0,3428.0,12979.0,8912.0,3569.0,39.18543363679923,45.70795058599937,42.80906978607483
MT-S-5,30005,MT,upper,5,State Senate District 5,9039.0,2114.0,6409.0,11580.0,3320.0,8019.0,12563.0,3309.0,8941.0,-50.39305408893582,-41.44104418379046,-45.97551020408163
MT-S-49,30049,MT,upper,49,State Senate District 49,9740.0,4789.0,4022.0,12622.0,7223.0,5008.0,13428.0,7666.0,5264.0,8.705027806151401,18.109721200228925,18.576952822892498
MT-S-6,30006,MT,upper,6,State Senate District 6,11273.0,2881.0,7827.0,14449.0,4226.0,9986.0,15195.0,4120.0,10752.0,-46.189764661935,-40.52913031241205,-44.59386767079075
MT-S-7,30007,MT,upper,7,State Senate District 7,9680.0,2710.0,6375.0,12364.0,3905.0,8202.0,12751.0,3746.0,8645.0,-40.34122179416621,-35.49186421078715,-39.536760552013554
MT-S-8,30008,MT,upper,8,State Senate District 8,7583.0,4256.0,2815.0,8975.0,5273.0,3484.0,8419.0,4409.0,3696.0,20.379012869466838,20.42937078908302,8.797038864898212
MT-S-9,30009,MT,upper,9,State Senate District 9,10828.0,2437.0,7667.0,12615.0,3236.0,9114.0,12520.0,3119.0,9008.0,-51.76167854315123,-47.59514170040486,-48.56106209285066
MT-S-50,30050,MT,upper,50,State Senate District 50,7960.0,4559.0,2574.0,10252.0,6688.0,3278.0,10321.0,6413.0,3521.0,27.828403196411045,34.216335540838855,29.11214012482384
MT-S-10,30010,MT,upper,10,State Senate District 10,6795.0,2699.0,3525.0,7777.0,3433.0,4085.0,7079.0,3055.0,3784.0,-13.271208226221079,-8.672519287044427,-10.659453136423453
MT-S-11,30011,MT,upper,11,State Senate District 11,9253.0,3507.0,4994.0,10654.0,4549.0,5754.0,9607.0,3924.0,5367.0,-17.49205975767557,-11.695622634184218,-15.531159186309331
MT-S-12,30012,MT,upper,12,State Senate District 12,6376.0,2542.0,3321.0,7287.0,3149.0,3924.0,6932.0,2882.0,3838.0,-13.286713286713287,-10.957161034921532,-14.226190476190476
MT-S-13,30013,MT,upper,13,State Senate District 13,13488.0,3821.0,8835.0,15808.0,4816.0,10653.0,15601.0,4659.0,10500.0,-39.617572692793935,-37.73353157928761,-38.5315654066891
MT-S-14,30014,MT,upper,14,State Senate District 14,10825.0,2888.0,7065.0,12038.0,3615.0,8083.0,11253.0,3147.0,7711.0,-41.967246056465385,-38.194563173191995,-42.033523669184014
MT-S-15,30015,MT,upper,15,State Senate District 15,8993.0,1610.0,6836.0,10185.0,1966.0,7989.0,9462.0,1782.0,7380.0,-61.87544399715842,-60.502260170768466,-61.10019646365422
MT-S-16,30016,MT,upper,16,State Senate District 16,6567.0,3323.0,2740.0,7604.0,4271.0,3166.0,7528.0,3752.0,3425.0,9.615701797789873,14.858141723813365,4.556221262365891
MT-S-17,30017,MT,upper,17,State Senate District 17,11621.0,1649.0,9457.0,12768.0,1959.0,10585.0,12229.0,1788.0,10154.0,-70.30433999639834,-68.76594387755102,-70.05526712443478
MT-S-18,30018,MT,upper,18,State Senate District 18,10275.0,1962.0,7694.0,11581.0,2563.0,8764.0,11415.0,2355.0,8709.0,-59.362054681027345,-54.745298843471346,-57.4295010845987
MT-S-19,30019,MT,upper,19,State Senate District 19,11365.0,2063.0,8630.0,13163.0,2564.0,10324.0,13567.0,2589.0,10619.0,-61.414009164874216,-60.21104903786468,-60.79648697758934
MT-S-20,30020,MT,upper,20,State Senate District 20,6937.0,1809.0,4609.0,8545.0,2568.0,5723.0,8077.0,2302.0,5515.0,-43.62729822374571,-38.05331081896032,-41.102724830497635
MT-S-21,30021,MT,upper,21,State Senate District 21,7195.0,3362.0,3317.0,8352.0,4073.0,4089.0,7823.0,3494.0,4035.0,0.6737535559215451,-0.19603038470963,-7.1855492097224065
MT-S-22,30022,MT,upper,22,State Senate District 22,7400.0,2165.0,4586.0,9153.0,3119.0,5786.0,8834.0,2931.0,5592.0,-35.86135387350022,-29.94946659180236,-31.221400915170715
MT-S-23,30023,MT,upper,23,State Senate District 23,9383.0,4208.0,4341.0,10829.0,5510.0,4987.0,9825.0,4813.0,4680.0,-1.5557375131594338,4.982375916928646,1.4010323396186664
MT-S-24,30024,MT,upper,24,State Senate District 24,7447.0,3051.0,3607.0,9280.0,4391.0,4531.0,8757.0,3920.0,4514.0,-8.35085611294683,-1.5691548980049315,-7.042921508181172
MT-S-25,30025,MT,upper,25,State Senate District 25,7118.0,2387.0,4158.0,8618.0,3289.0,5089.0,8737.0,3195.0,5268.0,-27.058823529411764,-21.4848412508952,-24.494859978730947
MT-S-26,30026,MT,upper,26,State Senate District 26,11461.0,3938.0,6697.0,13977.0,5405.0,8239.0,13440.0,5009.0,8034.0,-25.94264221908792,-20.771034887129876,-23.192517058958828
MT-S-27,30027,MT,upper,27,State Senate District 27,11904.0,3075.0,8004.0,15056.0,4386.0,10261.0,15381.0,4328.0,10619.0,-44.48957487137829,-40.11060285382672,-42.08871345420486
MT-S-28,30028,MT,upper,28,State Senate District 28,11838.0,2907.0,8208.0,13994.0,3818.0,9887.0,14409.0,3647.0,10355.0,-47.69230769230769,-44.2831083546151,-47.907441794029424
MT-S-29,30029,MT,upper,29,State Senate District 29,12161.0,5322.0,5847.0,15084.0,7642.0,7099.0,15041.0,7420.0,7152.0,-4.70051034112275,3.683603554711349,1.8391435629975295
NC-H-70,37070,NC,lower,70,State House District 70,38712.0,8438.0,29044.0,44044.0,10141.0,33409.0,45422.0,10467.0,34503.0,-54.97572167973961,-53.42824339839265,-53.44896597731821
NC-H-71,37071,NC,lower,71,State House District 71,39825.0,25987.0,11945.0,43698.0,29953.0,13043.0,42956.0,29346.0,12902.0,37.01887588315934,39.32923992929575,38.92255254686612
NC-H-72,37072,NC,lower,72,State House District 72,39134.0,28585.0,8910.0,41377.0,31174.0,9527.0,40823.0,30002.0,10068.0,52.473663155087344,53.18542541952286,49.74794110306963
NC-H-73,37073,NC,lower,73,State House District 73,36296.0,14053.0,20702.0,45486.0,20549.0,24198.0,45554.0,20934.0,23949.0,-19.13106027909653,-8.154736630388628,-6.717465410066172
NC-H-74,37074,NC,lower,74,State House District 74,43605.0,16657.0,24764.0,51412.0,22705.0,27833.0,53753.0,24417.0,28411.0,-19.57219767750658,-10.146820214492065,-7.560384644506701
NC-H-75,37075,NC,lower,75,State House District 75,38620.0,14733.0,22307.0,45437.0,19270.0,25484.0,47681.0,20674.0,26346.0,-20.44816414686825,-13.884792420789202,-12.06295193534666
NC-H-76,37076,NC,lower,76,State House District 76,39399.0,14392.0,23643.0,44071.0,16533.0,26945.0,44886.0,16780.0,27587.0,-24.3223346917313,-23.94774368646212,-24.358194153312144
NC-H-77,37077,NC,lower,77,State House District 77,44635.0,9723.0,33313.0,51279.0,11975.0,38631.0,53358.0,12127.0,40490.0,-54.81457384515289,-52.67359601628265,-53.90463158294848
NC-H-110,37110,NC,lower,110,State House District 110,38254.0,13401.0,23822.0,43853.0,14928.0,28473.0,44026.0,14733.0,28924.0,-27.996131424119497,-31.208958318932744,-32.505669193943696
NC-H-111,37111,NC,lower,111,State House District 111,37462.0,9572.0,26878.0,43218.0,11377.0,31374.0,43833.0,11288.0,32189.0,-47.478737997256516,-46.775514023063785,-48.073694137129976
NC-H-78,37078,NC,lower,78,State House District 78,43698.0,10242.0,32104.0,50611.0,12748.0,37314.0,52843.0,13095.0,39243.0,-51.627072214612944,-49.07115177180296,-49.95987618938438
NC-H-79,37079,NC,lower,79,State House District 79,44961.0,16552.0,26974.0,51242.0,19422.0,31264.0,52435.0,18785.0,33099.0,-23.944309148554886,-23.36345341909008,-27.58846657929227
NC-H-112,37112,NC,lower,112,State House District 112,31253.0,24252.0,5942.0,36978.0,29027.0,7387.0,37704.0,28121.0,8482.0,60.641186990792875,59.427692645685724,53.654072070595305
NC-H-113,37113,NC,lower,113,State House District 113,45314.0,13786.0,29904.0,52070.0,17459.0,33944.0,53239.0,17958.0,34652.0,-36.89173723964294,-32.07011263934012,-31.731609960083635
NC-H-114,37114,NC,lower,114,State House District 114,46928.0,22826.0,21409.0,55463.0,30595.0,23902.0,56365.0,32608.0,22769.0,3.2033457669266423,12.281409985870782,17.76730411542698
NC-H-115,37115,NC,lower,115,State House District 115,44094.0,17456.0,24371.0,51793.0,23255.0,27750.0,52560.0,25135.0,26644.0,-16.532383388720202,-8.812861484168218,-2.91430888970432
NC-H-116,37116,NC,lower,116,State House District 116,47989.0,35189.0,9978.0,54319.0,42665.0,10766.0,51586.0,40916.0,9608.0,55.81730024132663,59.701296999868994,61.9665901353812
NC-H-117,37117,NC,lower,117,State House District 117,44927.0,15816.0,27079.0,52882.0,21642.0,30339.0,54174.0,23430.0,29864.0,-26.257139526751374,-16.731113291394934,-12.072653582016738
NC-H-118,37118,NC,lower,118,State House District 118,41997.0,14399.0,25712.0,49619.0,18046.0,30814.0,51506.0,19004.0,31668.0,-28.204233252723693,-26.131805157593124,-24.99210609409536
NC-H-119,37119,NC,lower,119,State House District 119,42697.0,16463.0,23950.0,48903.0,20816.0,27155.0,49777.0,21362.0,27602.0,-18.526216811422067,-13.214233599466343,-12.744056858099828
NC-H-80,37080,NC,lower,80,State House District 80,37723.0,8557.0,27986.0,43723.0,10533.0,32591.0,45519.0,10977.0,33901.0,-53.16750129983855,-51.150171598181984,-51.08070769642141
NC-H-81,37081,NC,lower,81,State House District 81,37112.0,9554.0,26310.0,44739.0,12089.0,32029.0,47896.0,13157.0,34018.0,-46.72094579522641,-45.196971757559275,-44.22045574986752
NC-H-82,37082,NC,lower,82,State House District 82,38657.0,14122.0,22801.0,49314.0,21670.0,26915.0,51312.0,23067.0,27302.0,-23.505673970154103,-10.795513018421325,-8.407949333915703
NC-H-83,37083,NC,lower,83,State House District 83,38076.0,11081.0,25655.0,45725.0,15028.0,30009.0,47562.0,16075.0,30912.0,-39.672256097560975,-33.263760907698114,-31.576819120182176
NC-H-84,37084,NC,lower,84,State House District 84,38067.0,12011.0,24898.0,44628.0,14481.0,29578.0,47690.0,15071.0,32129.0,-34.91560324040207,-34.26541682743594,-36.139830508474574
NC-H-85,37085,NC,lower,85,State House District 85,43837.0,10731.0,31667.0,50087.0,13032.0,36465.0,50372.0,13123.0,36740.0,-49.37968772111892,-47.342263167464694,-47.36377674829031
NC-H-86,37086,NC,lower,86,State House District 86,38871.0,11244.0,26195.0,44604.0,13118.0,31021.0,45849.0,13272.0,32132.0,-39.93429311680333,-40.56050205034097,-41.5381904678002
NC-H-87,37087,NC,lower,87,State House District 87,38943.0,9518.0,28008.0,45833.0,11709.0,33597.0,46550.0,11599.0,34488.0,-49.27250439695145,-48.311481922924116,-49.664764467203334
NC-H-120,37120,NC,lower,120,State House District 120,42103.0,9875.0,30697.0,48723.0,12417.0,35660.0,52263.0,13099.0,38507.0,-51.32110815340629,-48.34536264741976,-49.234585125760574
NC-H-88,37088,NC,lower,88,State House District 88,32620.0,22094.0,8663.0,38701.0,27444.0,10451.0,40105.0,27200.0,12025.0,43.668108072959,44.84232748383692,38.68706182281708
NC-H-1,37001,NC,lower,1,State House District 1,42268.0,15300.0,25468.0,48864.0,17993.0,30235.0,50630.0,17507.0,32523.0,-24.941130298273155,-25.383594592352992,-30.013991605036978
NC-H-89,37089,NC,lower,89,State House District 89,40707.0,9704.0,29645.0,47560.0,11751.0,35218.0,52065.0,12987.0,38539.0,-50.67727261175633,-49.96274138261406,-49.590498001009195
NC-H-2,37002,NC,lower,2,State House District 2,45924.0,24182.0,20035.0,51047.0,27905.0,22496.0,50600.0,27506.0,22371.0,9.378745731279825,10.731929922025357,10.295326503197867
NC-H-3,37003,NC,lower,3,State House District 3,43772.0,16285.0,25947.0,49442.0,19605.0,29029.0,52304.0,20492.0,31178.0,-22.878386057965525,-19.37739030308015,-20.68124637120186
NC-H-4,37004,NC,lower,4,State House District 4,34222.0,14278.0,19314.0,36957.0,15115.0,21559.0,36589.0,13706.0,22609.0,-14.99166468206716,-17.571031248295796,-24.516040203772548
NC-H-5,37005,NC,lower,5,State House District 5,37973.0,19182.0,17699.0,42453.0,21010.0,20928.0,42359.0,19528.0,22352.0,4.021040644234159,0.19552672993466547,-6.743075453677173
NC-H-6,37006,NC,lower,6,State House District 6,28856.0,10809.0,16899.0,37783.0,14857.0,22192.0,41276.0,15779.0,24951.0,-21.97921177999134,-19.798105212016516,-22.519027743677878
NC-H-7,37007,NC,lower,7,State House District 7,37419.0,16228.0,19919.0,45169.0,19567.0,24962.0,50523.0,21794.0,28100.0,-10.211082524137549,-12.115699880976443,-12.63879424379685
NC-H-8,37008,NC,lower,8,State House District 8,37787.0,23819.0,12520.0,38911.0,25157.0,13125.0,37312.0,23418.0,13419.0,31.09331572140125,31.42991484248472,27.14390422672856
